3586,-0.05,35.96
3597,-0.05,35.96
3608,-0.05,35.96
3619,-0.05,35.96
3630,-0.05,35.96
3641,-0.05,35.96
3652,-0.05,35.96
3663,-0.05,36.59
3674,-0.05,36.59
3685,-0.05,36.59
3696,-0.05,36.59
3707,-0.05,36.59
3718,-0.05,36.59
3729,-0.05,36.59
3740,-0.05,36.59
3751,-0.05,36.59
3762,-0.05,36.59
3773,-0.05,37.21
3784,-0.05,37.21
3795,-0.05,37.21
3806,-0.05,37.21
3817,-0.05,37.21
3828,-0.05,37.21
3839,-0.05,37.21
3850,-0.05,37.21
3861,-0.05,37.21
3872,-0.05,37.21
3883,-0.05,37.84
3894,-0.05,37.84
3905,-0.05,37.84
3916,-0.05,37.84
3927,-0.05,37.84
3938,-0.05,37.84
3949,-0.05,37.84
3960,-0.05,37.84
3971,-0.05,37.84
3982,-0.05,37.84
3993,-0.05,38.46
4004,-0.05,38.46
4015,-0.05,38.46
4026,-0.05,38.46
4037,-0.05,38.46
4048,-0.05,38.46
4059,-0.05,38.46
4070,-0.05,38.46
4081,-0.05,38.46
4092,-0.05,38.46
4103,-0.05,39.09
4114,-0.05,39.09
4125,-0.05,39.09
4136,-0.05,39.09
4147,-0.05,39.09
4158,-0.05,39.09
4169,-0.05,39.09
4180,-0.05,39.09
4191,-0.05,39.09
4202,-0.05,39.09
4213,-0.05,39.71
4224,-0.05,39.71
4235,-0.05,39.71
4246,-0.05,39.71
4257,-0.05,39.71
4268,-0.05,39.71
4279,-0.05,39.71
4290,-0.05,39.71
4301,-0.05,39.71
4312,-0.05,39.71
4323,-0.05,40.34
4334,-0.05,40.34
4345,-0.05,40.34
4356,-0.05,40.34
4367,-0.05,40.34
4378,-0.05,40.34
4389,-0.05,40.34
4400,-0.05,40.34
4411,-0.05,40.34
4422,-0.05,40.34
4433,-0.05,40.96
4444,-0.05,40.96
4455,-0.05,40.96
4466,-0.05,40.96
4477,-0.05,40.96
4488,-0.05,40.96
4499,-0.05,40.96
4510,-0.05,40.96
4521,-0.05,40.96
4532,-0.05,40.96
4543,-0.05,41.59
4554,-0.05,41.59
4565,-0.05,41.59
4576,-0.05,41.59
4587,-0.05,41.59
4598,-0.05,41.59
4609,-0.05,41.59
4620,-0.05,41.59
4631,-0.05,41.59
4642,-0.05,41.59
4653,-0.05,42.21
4664,-0.05,42.21
4675,-0.05,42.21
4686,-0.05,42.21
4697,-0.05,42.21
4708,-0.05,42.21
4719,-0.05,42.21
4730,-0.05,42.21
4741,-0.05,42.21
4752,-0.05,42.21
4763,-0.05,42.84
4774,0.36,42.84
4785,-0.05,42.84
4796,-0.05,42.84
4807,0.36,42.84
4818,0.36,42.84
4829,-0.05,42.84
4840,0.36,42.84
4851,0.36,42.84
4862,0.36,42.84
4873,-0.05,43.46
4884,0.36,43.46
4895,-0.05,43.46
4906,0.42,43.46
4917,0.42,43.46
4928,0.42,43.46
4939,-0.05,43.46
4950,-0.05,43.46
4961,-0.05,43.46
4972,0.42,43.46
4983,-0.05,44.09
4994,0.36,44.09
5005,0.37,44.09
5016,-0.05,44.09
5027,-0.05,44.09
5038,-0.05,44.09
5049,-0.05,44.09
5060,-0.05,44.09
5071,-0.05,44.09
5082,-0.05,44.09
5093,-0.05,44.71
5104,-0.05,44.71
5115,-0.05,44.71
5126,-0.05,44.71
5137,-0.05,44.71
5148,-0.05,44.71
5159,-0.05,44.71
5170,-0.05,44.71
5181,-0.05,44.71
5192,-0.05,44.71
5203,0.36,44.51
5214,0.42,44.51
5225,0.42,44.51
5236,0.42,44.51
5247,0.36,44.51
5258,-0.05,44.51
5269,-0.05,44.51
5280,-0.05,44.51
5291,0.42,44.51
5302,0.42,44.51
5313,0.37,45.63
5324,-0.05,45.63
5335,0.42,45.63
5346,0.36,45.63
5357,0.37,45.63
5368,-0.05,45.63
5379,-0.05,45.63
5390,-0.05,45.63
5401,0.37,45.63
5412,0.42,45.63
5423,0.42,46.16
5434,0.42,46.16
5445,0.42,46.16
5456,0.42,46.16
5467,0.42,46.16
5478,0.42,46.16
5489,0.42,46.16
5500,0.42,46.16
5511,0.42,46.16
5522,0.42,46.16
5533,0.42,46.84
5544,0.42,46.84
5555,0.42,46.84
5566,0.42,46.84
5577,0.42,46.84
5588,0.42,46.84
5599,0.41,46.84
5610,0.42,46.84
5621,0.42,46.84
5632,0.42,46.84
5643,-0.00,48.32
5654,0.42,48.32
5665,0.42,48.32
5676,0.42,48.32
5687,0.42,48.32
5698,0.42,48.32
5709,0.42,48.32
5720,0.42,48.32
5731,0.42,48.32
5742,0.42,48.32
5753,0.42,47.53
5764,0.42,47.53
5775,0.42,47.53
5786,0.42,47.53
5797,0.42,47.53
5808,0.42,47.53
5819,0.42,47.53
5830,0.42,47.53
5841,-0.00,47.53
5852,0.42,47.53
5863,0.42,48.70
5874,0.42,48.70
5885,0.42,48.70
5896,-0.00,48.70
5907,0.42,48.70
5918,0.42,48.70
5929,0.42,48.70
5940,-0.00,48.70
5951,-0.00,48.70
5962,0.42,48.70
5973,-0.00,50.17
5984,0.42,50.17
5995,-0.00,50.17
6006,-0.00,50.17
6017,0.42,50.17
6028,0.42,50.17
6039,0.42,50.17
6050,0.42,50.17
6061,-0.00,50.17
6072,0.42,50.17
6083,0.42,49.38
6094,0.42,49.38
6105,-0.00,49.38
6116,0.42,49.38
6127,0.42,49.38
6138,-0.00,49.38
6149,-0.00,49.38
6160,-0.00,49.38
6171,-0.00,49.38
6182,-0.00,49.38
6193,-0.00,51.41
6204,-0.00,51.41
6215,-0.00,51.41
6226,-0.00,51.41
6237,-0.00,51.41
6248,-0.00,51.41
6259,-0.00,51.41
6270,-0.00,51.41
6281,0.42,51.41
6292,0.42,51.41
6303,0.42,50.62
6314,-0.00,50.62
6325,-0.00,50.62
6336,-0.00,50.62
6347,-0.00,50.62
6358,-0.00,50.62
6369,-0.00,50.62
6380,-0.00,50.62
6391,-0.00,50.62
6402,-0.00,50.62
6413,-0.00,52.65
6424,-0.00,52.65
6435,-0.00,52.65
6446,-0.00,52.65
6457,-0.00,52.65
6468,-0.00,52.65
6479,-0.00,52.65
6490,-0.00,52.65
6501,-0.00,52.65
6512,-0.00,52.65
6523,-0.00,52.72
6534,-0.00,52.72
6545,-0.00,52.72
6556,-0.00,52.72
6567,-0.00,52.72
6578,-0.00,52.72
6589,0.02,52.72
6600,0.02,52.72
6611,0.02,52.72
6622,0.02,52.72
6633,-0.00,53.34
6644,-0.00,53.34
6655,-0.00,53.34
6666,-0.00,53.34
6677,-0.00,53.34
6688,-0.00,53.34
6699,-0.00,53.34
6710,-0.00,53.34
6721,-0.00,53.34
6732,-0.00,53.34
6743,0.02,53.93
6754,-0.00,53.93
6765,-0.00,53.93
6776,-0.00,53.93
6787,-0.00,53.93
6798,-0.00,53.93
6809,-0.00,53.93
6820,-0.00,53.93
6831,0.02,53.93
6842,-0.00,53.93
6853,-0.00,54.61
6864,0.02,54.61
6875,0.02,54.61
6886,-0.00,54.61
6897,-0.00,54.61
6908,-0.00,54.61
6919,-0.00,54.61
6930,-0.00,54.61
6941,-0.00,54.61
6952,-0.00,54.61
6963,-0.00,55.21
6974,-0.00,55.21
6985,-0.00,55.21
6996,-0.00,55.21
7007,-0.00,55.21
7018,-0.00,55.21
7029,-0.00,55.21
7040,-0.00,55.21
7051,-0.00,55.21
7062,-0.00,55.21
7073,-0.00,55.84
7084,-0.00,55.84
7095,-0.00,55.84
7106,0.02,55.84
7117,0.02,55.84
7128,0.02,55.84
7139,-0.00,55.84
7150,0.02,55.84
7161,0.02,55.84
7172,-0.00,55.84
7183,0.02,56.43
7194,-0.00,56.43
7205,0.02,56.43
7216,0.02,56.43
7227,0.02,56.43
7238,0.02,56.43
7249,0.02,56.43
7260,-0.00,56.43
7271,0.02,56.43
7282,0.02,56.43
7293,0.02,57.07
7304,0.02,57.07
7315,0.02,57.07
7326,-0.00,57.07
7337,-0.00,57.07
7348,-0.00,57.07
7359,-0.00,57.07
7370,-0.00,57.07
7381,-0.00,57.07
7392,0.02,57.07
7403,0.02,57.70
7414,-0.00,57.70
7425,0.02,57.70
7436,-0.00,57.70
7447,-0.00,57.70
7458,-0.00,57.70
7469,-0.00,57.70
7480,-0.00,57.70
7491,-0.00,57.70
7502,-0.00,57.70
7513,-0.00,58.35
7524,-0.00,58.35
7535,-0.00,58.35
7546,-0.00,58.35
7557,-0.00,58.35
7568,-0.00,58.35
7579,-0.00,58.35
7590,-0.00,58.35
7601,-0.00,58.35
7612,-0.00,58.35
7623,-0.00,58.95
7634,-0.00,58.95
7645,-0.00,58.95
7656,0.42,58.95
7667,0.42,58.95
7678,-0.00,58.95
7689,-0.00,58.95
7700,-0.00,58.95
7711,-0.00,58.95
7722,0.42,58.95
7733,-0.00,59.58
7744,-0.00,59.58
7755,-0.00,59.58
7766,-0.00,59.58
7777,-0.00,59.58
7788,-0.00,59.58
7799,-0.00,59.58
7810,-0.00,59.58
7821,-0.00,59.58
7832,-0.00,59.58
7843,-0.00,60.20
7854,-0.00,60.20
7865,-0.00,60.20
7876,-0.00,60.20
7887,-0.00,60.20
7898,0.42,60.20
7909,-0.00,60.20
7920,-0.00,60.20
7931,-0.00,60.20
7942,-0.00,60.20
7953,-0.00,60.83
7964,-0.00,60.83
7975,-0.00,60.83
7986,0.42,60.83
7997,0.42,60.83
8008,-0.00,60.83
8019,-0.00,60.83
8030,-0.00,60.83
8041,-0.00,60.83
8052,-0.00,60.83
8063,0.42,60.59
8074,0.47,60.59
8085,0.42,60.59
8096,0.02,60.59
8107,0.42,60.59
8118,0.42,60.59
8129,0.47,60.59
8140,0.47,60.59
8151,0.42,60.59
8162,0.47,60.59
8173,0.47,61.66
8184,0.47,61.66
8195,0.42,61.66
8206,0.47,61.66
8217,0.47,61.66
8228,0.47,61.66
8239,0.47,61.66
8250,0.47,61.66
8261,0.47,61.66
8272,0.47,61.66
8283,-0.00,63.30
8294,0.47,63.30
8305,0.47,63.30
8316,0.42,63.30
8327,0.42,63.30
8338,0.47,63.30
8349,0.47,63.30
8360,0.42,63.30
8371,0.47,63.30
8382,-0.00,63.30
8393,0.42,62.45
8404,0.47,62.45
8415,0.02,62.45
8426,0.42,62.45
8437,-0.00,62.45
8448,0.47,62.45
8459,0.47,62.45
8470,0.47,62.45
8481,0.07,62.45
8492,0.47,62.45
8503,0.47,63.51
8514,0.07,63.51
8525,0.47,63.51
8536,0.47,63.51
8547,0.47,63.51
8558,0.47,63.51
8569,0.07,63.51
8580,0.47,63.51
8591,0.47,63.51
8602,0.47,63.51
8613,0.07,65.01
8624,0.47,65.01
8635,0.49,65.01
8646,0.47,65.01
8657,0.47,65.01
8668,0.49,65.01
8679,0.47,65.01
8690,0.47,65.01
8701,0.47,65.01
8712,0.47,65.01
8723,0.47,64.28
8734,0.47,64.28
8745,0.47,64.28
8756,0.47,64.28
8767,0.47,64.28
8778,0.47,64.28
8789,0.47,64.28
8800,0.47,64.28
8811,0.49,64.28
8822,0.47,64.28
8833,0.47,65.43
8844,0.47,65.43
8855,0.02,65.43
8866,0.02,65.43
8877,0.42,65.43
8888,0.47,65.43
8899,0.42,65.43
8910,0.47,65.43
8921,0.42,65.43
8932,0.47,65.43
8943,0.47,66.04
8954,0.47,66.04
8965,0.47,66.04
8976,0.47,66.04
8987,0.47,66.04
8998,0.07,66.04
9009,0.47,66.04
9020,0.47,66.04
9031,0.47,66.04
9042,0.47,66.04
9053,0.07,67.48
9064,0.47,67.48
9075,0.47,67.48
9086,0.47,67.48
9097,0.49,67.48
9108,0.47,67.48
9119,0.49,67.48
9130,0.47,67.48
9141,0.07,67.48
9152,0.07,67.48
9163,0.07,67.57
9174,0.07,67.57
9185,0.07,67.57
9196,0.07,67.57
9207,0.07,67.57
9218,0.47,67.57
9229,0.07,67.57
9240,0.47,67.57
9251,0.07,67.57
9262,0.07,67.57
9273,0.07,68.19
9284,0.07,68.19
9295,0.07,68.19
9306,0.07,68.19
9317,0.07,68.19
9328,0.07,68.19
9339,0.07,68.19
9350,0.07,68.19
9361,0.07,68.19
9372,0.07,68.19
9383,0.47,67.99
9394,0.47,67.99
9405,0.47,67.99
9416,0.47,67.99
9427,0.47,67.99
9438,0.47,67.99
9449,0.47,67.99
9460,0.07,67.99
9471,0.47,67.99
9482,0.07,67.99
9493,0.07,69.96
9504,0.07,69.96
9515,0.07,69.96
9526,0.07,69.96
9537,0.07,69.96
9548,0.07,69.96
9559,0.07,69.96
9570,0.07,69.96
9581,0.07,69.96
9592,0.07,69.96
9603,0.07,70.05
9614,0.07,70.05
9625,0.07,70.05
9636,0.07,70.05
9647,0.07,70.05
9658,0.07,70.05
9669,0.07,70.05
9680,0.07,70.05
9691,0.07,70.05
9702,0.07,70.05
9713,0.07,70.67
9724,0.07,70.67
9735,0.07,70.67
9746,0.07,70.67
9757,0.07,70.67
9768,0.07,70.67
9779,0.07,70.67
9790,0.07,70.67
9801,0.07,70.67
9812,0.07,70.67
9823,0.07,71.30
9834,0.07,71.30
9845,0.07,71.30
9856,0.07,71.30
9867,0.07,71.30
9878,0.07,71.30
9889,0.07,71.30
9900,0.07,71.30
9911,0.07,71.30
9922,0.07,71.30
9933,0.07,71.92
9944,0.07,71.92
9955,0.07,71.92
9966,0.07,71.92
9977,0.07,71.92
9988,0.07,71.92
9999,0.07,71.92
10010,0.07,71.92
10021,0.07,71.92
10032,0.07,71.92
10043,0.07,72.54
10054,0.07,72.54
10065,0.07,72.54
10076,0.07,72.54
10087,0.07,72.54
10098,0.07,72.54
10109,0.07,72.54
10120,0.07,72.54
10131,0.07,72.54
10142,0.07,72.54
10153,0.07,73.16
10164,0.07,73.16
10175,0.07,73.16
10186,0.07,73.16
10197,0.07,73.16
10208,0.07,73.16
10219,0.07,73.16
10230,0.07,73.16
10241,0.47,73.16
10252,0.07,73.16
10263,0.07,73.78
10274,0.49,73.78
10285,0.07,73.78
10296,0.07,73.78
10307,0.07,73.78
10318,0.07,73.78
10329,0.07,73.78
10340,0.07,73.78
10351,0.07,73.78
10362,0.07,73.78
10373,0.07,74.41
10384,0.07,74.41
10395,0.07,74.41
10406,0.07,74.41
10417,0.07,74.41
10428,0.07,74.41
10439,0.07,74.41
10450,0.07,74.41
10461,0.07,74.41
10472,0.07,74.41
10483,0.07,75.03
10494,0.07,75.03
10505,0.07,75.03
10516,0.07,75.03
10527,0.07,75.03
10538,0.07,75.03
10549,0.07,75.03
10560,0.07,75.03
10571,0.07,75.03
10582,0.07,75.03
10593,0.07,75.65
10604,0.07,75.65
10615,0.07,75.65
10626,0.07,75.65
10637,0.07,75.65
10648,0.07,75.65
10659,0.07,75.65
10670,0.07,75.65
10681,0.07,75.65
10692,0.47,75.65
10703,0.54,75.31
10714,0.47,75.31
10725,0.47,75.31
10736,0.07,75.31
10747,0.07,75.31
10758,0.07,75.31
10769,0.47,75.31
10780,0.47,75.31
10791,0.47,75.31
10802,0.07,75.31
10813,0.07,77.51
10824,0.47,77.51
10835,0.07,77.51
10846,0.07,77.51
10857,0.07,77.51
10868,0.07,77.51
10879,0.47,77.51
10890,0.07,77.51
10901,0.07,77.51
10912,0.07,77.51
10923,0.07,77.51
10934,0.07,77.51
10945,0.07,77.51
10956,0.07,77.51
10967,0.47,77.51
10978,0.49,77.51
10989,0.54,77.51
11000,0.54,77.51
11011,0.47,77.51
11022,0.54,77.51
11033,0.12,78.03
11044,0.12,78.03
11055,0.53,78.03
11066,0.54,78.03
11077,0.12,78.03
11088,0.54,78.03
11099,0.12,78.03
11110,0.12,78.03
11121,0.54,78.03
11132,0.12,78.03
11143,0.54,77.86
11154,0.54,77.86
11165,0.53,77.86
11176,0.54,77.86
11187,0.54,77.86
11198,0.54,77.86
11209,0.54,77.86
11220,0.54,77.86
11231,0.54,77.86
11242,0.12,77.86
11253,0.54,79.02
11264,0.53,79.02
11275,0.54,79.02
11286,0.12,79.02
11297,0.12,79.02
11308,0.12,79.02
11319,0.12,79.02
11330,0.12,79.02
11341,0.12,79.02
11352,0.12,79.02
11363,0.12,80.49
11374,0.54,80.49
11385,0.12,80.49
11396,0.12,80.49
11407,0.54,80.49
11418,0.12,80.49
11429,0.12,80.49
11440,0.54,80.49
11451,0.14,80.49
11462,0.12,80.49
11473,0.12,80.56
11484,0.12,80.56
11495,0.12,80.56
11506,0.12,80.56
11517,0.12,80.56
11528,0.12,80.56
11539,0.12,80.56
11550,0.12,80.56
11561,0.12,80.56
11572,0.54,80.56
11583,0.12,81.18
11594,0.12,81.18
11605,0.12,81.18
11616,0.12,81.18
11627,0.12,81.18
11638,0.12,81.18
11649,0.12,81.18
11660,0.12,81.18
11671,0.12,81.18
11682,0.12,81.18
11693,0.12,81.81
11704,0.12,81.81
11715,0.12,81.81
11726,0.12,81.81
11737,0.12,81.81
11748,0.12,81.81
11759,0.12,81.81
11770,0.12,81.81
11781,0.12,81.81
11792,0.12,81.81
11803,0.12,82.43
11814,0.12,82.43
11825,0.12,82.43
11836,0.12,82.43
11847,0.12,82.43
11858,0.12,82.43
11869,0.12,82.43
11880,0.12,82.43
11891,0.19,82.43
11902,0.19,82.43
11913,0.12,83.05
11924,0.12,83.05
11935,0.19,83.05
11946,0.19,83.05
11957,0.12,83.05
11968,0.12,83.05
11979,0.19,83.05
11990,0.19,83.05
12001,0.19,83.05
12012,0.12,83.05
12023,0.12,83.67
12034,0.12,83.67
12045,0.19,83.67
12056,0.19,83.67
12067,0.12,83.67
12078,0.19,83.67
12089,0.59,83.67
12100,0.19,83.67
12111,0.19,83.67
12122,0.19,83.67
12133,0.19,84.15
12144,0.19,84.15
12155,0.19,84.15
12166,0.19,84.15
12177,0.59,84.15
12188,0.19,84.15
12199,0.19,84.15
12210,0.19,84.15
12221,0.19,84.15
12232,0.19,84.15
12243,0.19,84.86
12254,0.19,84.86
12265,0.19,84.86
12276,0.59,84.86
12287,0.19,84.86
12298,-0.24,84.86
12309,0.19,84.86
12320,0.19,84.86
12331,0.19,84.86
12342,0.19,84.86
12353,0.19,85.48
12364,0.66,85.48
12375,0.24,85.48
12386,0.24,85.48
12397,0.24,85.48
12408,0.24,85.48
12419,0.25,85.48
12430,0.24,85.48
12441,0.25,85.48
12452,0.25,85.48
12463,0.24,86.00
12474,0.24,86.00
12485,0.24,86.00
12496,0.24,86.00
12507,0.24,86.00
12518,0.25,86.00
12529,0.24,86.00
12540,0.25,86.00
12551,0.24,86.00
12562,0.25,86.00
12573,0.24,86.68
12584,0.24,86.68
12595,0.24,86.68
12606,0.71,86.68
12617,0.30,86.68
12628,0.71,86.68
12639,0.30,86.68
12650,0.25,86.68
12661,0.24,86.68
12672,0.71,86.68
12683,0.24,87.30
12694,0.30,87.30
12705,0.24,87.30
12716,0.71,87.30
12727,0.71,87.30
12738,0.30,87.30
12749,0.71,87.30
12760,0.24,87.30
12771,0.24,87.30
12782,0.24,87.30
12793,0.71,86.96
12804,0.24,86.96
12815,0.30,86.96
12826,0.30,86.96
12837,0.71,86.96
12848,0.30,86.96
12859,0.30,86.96
12870,0.30,86.96
12881,0.30,86.96
12892,0.30,86.96
12903,0.29,89.05
12914,0.30,89.05
12925,0.30,89.05
12936,0.30,89.05
12947,0.25,89.05
12958,0.24,89.05
12969,0.71,89.05
12980,0.30,89.05
12991,0.30,89.05
13002,0.30,89.05
13013,0.30,89.08
13024,0.30,89.08
13035,0.30,89.08
13046,0.30,89.08
13057,0.30,89.08
13068,0.36,89.08
13079,0.71,89.08
13090,0.78,89.08
13101,0.36,89.08
13112,0.36,89.08
13123,0.36,89.61
13134,0.78,89.61
13145,0.83,89.61
13156,0.83,89.61
13167,0.82,89.61
13178,0.42,89.61
13189,0.42,89.61
13200,0.83,89.61
13211,0.83,89.61
13222,0.42,89.61
13233,0.42,90.16
13244,0.42,90.16
13255,0.83,90.16
13266,0.83,90.16
13277,0.83,90.16
13288,0.83,90.16
13299,0.42,90.16
13310,0.42,90.16
13321,0.83,90.16
13332,0.42,90.16
13343,0.76,90.18
13354,0.36,90.18
13365,0.36,90.18
13376,0.36,90.18
13387,0.36,90.18
13398,0.36,90.18
13409,0.76,90.18
13420,0.36,90.18
13431,0.78,90.18
13442,0.36,90.18
13453,0.30,92.15
13464,0.30,92.15
13475,0.30,92.15
13486,0.30,92.15
13497,0.30,92.15
13508,0.30,92.15
13519,0.30,92.15
13530,0.30,92.15
13541,0.78,92.15
13552,0.78,92.15
13563,0.36,92.07
13574,0.83,92.07
13585,0.42,92.07
13596,0.83,92.07
13607,0.42,92.07
13618,0.88,92.07
13629,0.90,92.07
13640,0.47,92.07
13651,0.88,92.07
13662,0.47,92.07
13673,0.47,92.51
13684,0.47,92.51
13695,0.47,92.51
13706,0.90,92.51
13717,0.54,92.51
13728,0.54,92.51
13739,0.95,92.51
13750,1.02,92.51
13761,0.59,92.51
13772,0.64,92.51
13783,0.66,92.90
13794,1.12,92.90
13805,0.71,92.90
13816,1.19,92.90
13827,0.76,92.90
13838,1.24,92.90
13849,0.83,92.90
13860,0.83,92.90
13871,1.24,92.90
13882,1.31,92.90
13893,0.88,93.31
13904,0.88,93.31
13915,1.31,93.31
13926,0.95,93.31
13937,1.31,93.31
13948,0.95,93.31
13959,1.36,93.31
13970,0.95,93.31
13981,0.95,93.31
13992,1.36,93.31
14003,0.95,94.07
14014,1.38,94.07
14025,1.43,94.07
14036,1.00,94.07
14047,1.02,94.07
14058,1.00,94.07
14069,1.00,94.07
14080,1.00,94.07
14091,1.02,94.07
14102,1.00,94.07
14113,1.02,94.62
14124,1.02,94.62
14135,1.02,94.62
14146,1.00,94.62
14157,1.02,94.62
14168,1.02,94.62
14179,1.02,94.62
14190,1.00,94.62
14201,1.00,94.62
14212,1.43,94.62
14223,1.48,94.39
14234,1.07,94.39
14245,1.07,94.39
14256,1.07,94.39
14267,1.48,94.39
14278,1.07,94.39
14289,1.07,94.39
14300,1.07,94.39
14311,1.55,94.39
14322,1.55,94.39
14333,1.12,96.30
14344,1.12,96.30
14355,1.14,96.30
14366,1.19,96.30
14377,1.61,96.30
14388,1.19,96.30
14399,1.19,96.30
14410,1.67,96.30
14421,1.67,96.30
14432,1.67,96.30
14443,1.67,95.34
14454,1.67,95.34
14465,2.14,95.34
14476,1.31,95.34
14487,1.38,95.34
