Tiempo, Distancia, Error, Control
35593,30.31,-0.31,101.61
35605,30.72,-0.72,101.61
35617,30.72,-0.72,101.61
35629,30.72,-0.72,101.61
35641,30.72,-0.72,101.61
35653,30.72,-0.72,101.61
35665,30.72,-0.72,101.61
35677,38.49,-8.49,101.61
35689,30.00,-0.00,101.61
35701,28.76,1.24,102.26
35713,28.76,1.24,102.26
35725,29.17,0.83,102.26
35737,28.76,1.24,102.26
35749,29.60,0.40,102.26
35761,31.36,-1.36,102.26
35773,30.50,-0.50,102.26
35785,29.65,0.35,102.26
35797,29.65,0.35,102.26
35809,29.65,0.35,101.94
35821,29.24,0.76,101.94
35833,30.12,-0.12,101.94
35845,30.11,-0.11,101.94
35857,30.11,-0.11,101.94
35869,30.11,-0.11,101.94
35881,30.11,-0.11,101.94
35893,30.11,-0.11,101.94
35905,30.11,-0.11,101.94
35917,31.82,-1.82,101.02
35929,30.94,-0.94,101.02
35941,29.29,0.71,101.02
35953,29.70,0.30,101.02
35965,28.41,1.59,101.02
35977,29.29,0.71,101.02
35989,29.29,0.71,101.02
36001,29.70,0.30,101.02
36013,30.53,-0.53,101.02
36025,30.12,-0.12,101.66
36037,28.81,1.19,101.66
36049,28.41,1.59,101.66
36061,28.76,1.24,101.66
36073,30.07,-0.07,101.66
36085,28.35,1.65,101.66
36097,30.89,-0.89,101.66
36109,30.02,-0.02,101.66
36121,30.00,-0.00,101.66
36133,30.00,-0.00,101.71
36145,28.69,1.31,101.71
36157,30.00,-0.00,101.71
36169,29.12,0.88,101.71
36181,29.95,0.05,101.71
36193,37.72,-7.72,101.71
36205,37.72,-7.72,101.71
36217,37.72,-7.72,101.71
36229,37.72,-7.72,101.71
36241,37.72,-7.72,98.38
36253,37.72,-7.72,98.38
36265,28.29,1.71,98.38
36277,29.12,0.88,98.38
36289,29.12,0.88,98.38
36301,28.29,1.71,98.38
36313,29.12,0.88,98.38
36325,30.41,-0.41,98.38
36337,29.53,0.47,98.38
36349,30.82,-0.82,100.98
36361,28.69,1.31,100.98
36373,29.60,0.40,100.98
36385,29.12,0.88,100.98
36397,31.31,-1.31,100.98
36409,30.41,-0.41,100.98
36421,28.69,1.31,100.98
36433,28.24,1.76,100.98
36445,28.24,1.76,100.98
36457,29.48,0.52,101.52
36469,29.88,0.12,101.52
36481,31.14,-1.14,101.52
36493,31.14,-1.14,101.52
36505,31.14,-1.14,101.52
36517,31.14,-1.14,101.52
36529,31.14,-1.14,101.52
36541,31.14,-1.14,101.52
36553,28.95,1.05,101.52
36565,28.95,1.05,101.77
36577,28.47,1.53,101.77
36589,29.31,0.69,101.77
36601,28.41,1.59,101.77
36613,28.00,2.00,101.77
36625,28.83,1.17,101.77
36637,27.93,2.07,101.77
36649,29.60,0.40,101.77
36661,30.43,-0.43,101.77
36673,31.24,-1.24,100.83
36685,31.24,-1.24,100.83
36697,31.24,-1.24,100.83
36709,31.24,-1.24,100.83
36721,31.24,-1.24,100.83
36733,31.24,-1.24,100.83
36745,27.57,2.43,100.83
36757,29.24,0.76,100.83
36769,27.93,2.07,100.83
36781,29.17,0.83,101.66
36793,27.88,2.12,101.66
36805,30.43,-0.43,101.66
36817,27.81,2.19,101.66
36829,27.81,2.19,101.66
36841,28.17,1.83,101.66
36853,27.71,2.29,101.66
36865,28.54,1.46,101.66
36877,27.25,2.75,101.66
36889,27.66,2.34,102.36
36901,29.73,0.27,102.36
36913,28.85,1.15,102.36
36925,29.66,0.34,102.36
36937,28.78,1.22,102.36
36949,28.78,1.22,102.36
36961,28.78,1.22,102.36
36973,28.78,1.22,102.36
36985,28.78,1.22,102.36
36997,28.78,1.22,101.99
37009,28.78,1.22,101.99
37021,28.78,1.22,101.99
37033,27.06,2.94,101.99
37045,28.78,1.22,101.99
37057,27.95,2.05,101.99
37069,28.37,1.63,101.99
37081,27.11,2.89,101.99
37093,28.00,2.00,101.99
37105,27.57,2.43,102.57
37117,28.88,1.12,102.57
37129,27.59,2.41,102.57
37141,28.47,1.53,102.57
37153,28.07,1.93,102.57
37165,28.47,1.53,102.57
37177,26.81,3.19,102.57
37189,28.05,1.95,102.57
37201,27.64,2.36,102.57
37213,27.64,2.36,102.66
37225,28.93,1.07,102.66
37237,27.69,2.31,102.66
37249,28.17,1.83,102.66
37261,28.19,1.81,102.66
37273,29.05,0.95,102.66
37285,27.83,2.17,102.66
37297,29.12,0.88,102.66
37309,27.88,2.12,102.66
37321,28.76,1.24,102.29
37333,28.81,1.19,102.29
37345,29.72,0.28,102.29
37357,28.00,2.00,102.29
37369,36.24,-6.24,102.29
37381,36.24,-6.24,102.29
37393,36.24,-6.24,102.29
37405,36.24,-6.24,102.29
37417,36.24,-6.24,102.29
37429,36.24,-6.24,99.13
37441,36.24,-6.24,99.13
37453,30.96,-0.96,99.13
37465,30.96,-0.96,99.13
37477,30.96,-0.96,99.13
37489,30.96,-0.96,99.13
37501,30.96,-0.96,99.13
37513,30.96,-0.96,99.13
37525,28.64,1.36,99.13
37537,29.53,0.47,101.72
37549,28.71,1.29,101.72
37561,28.71,1.29,101.72
37573,31.31,-1.31,101.72
37585,30.48,-0.48,101.72
37597,32.60,-2.60,101.72
37609,30.07,-0.07,101.72
37621,29.24,0.76,101.72
37633,28.41,1.59,101.72
37645,28.81,1.19,102.05
37657,28.41,1.59,102.05
37669,28.41,1.59,102.05
37681,29.66,0.34,102.05
37693,29.66,0.34,102.05
37705,29.66,0.34,102.05
37717,29.66,0.34,102.05
37729,29.66,0.34,102.05
37741,29.66,0.34,102.05
37753,28.81,1.19,102.10
37765,29.22,0.78,102.10
37777,29.22,0.78,102.10
37789,31.79,-1.79,102.10
37801,31.79,-1.79,102.10
37813,31.79,-1.79,102.10
37825,31.79,-1.79,102.10
37837,31.79,-1.79,102.10
37849,31.79,-1.79,102.10
37861,28.88,1.12,102.13
37873,29.36,0.64,102.13
37885,29.77,0.23,102.13
37897,28.54,1.46,102.13
37909,29.83,0.17,102.13
37921,29.83,0.17,102.13
37933,29.41,0.59,102.13
37945,29.41,0.59,102.13
37957,30.72,-0.72,102.13
37969,29.07,0.93,102.11
37981,29.05,0.95,102.11
37993,31.24,-1.24,102.11
38005,30.43,-0.43,102.11
38017,30.02,-0.02,102.11
38029,28.78,1.22,102.11
38041,29.26,0.74,102.11
38053,29.26,0.74,102.11
38065,29.32,0.68,102.11
38077,28.95,1.05,102.21
38089,28.95,1.05,102.21
38101,29.41,0.59,102.21
38113,29.83,0.17,102.21
38125,29.41,0.59,102.21
38137,28.97,1.03,102.21
38149,30.36,-0.36,102.21
38161,29.53,0.47,102.21
38173,30.41,-0.41,102.21
38185,30.43,-0.43,101.62
38197,30.00,-0.00,101.62
38209,30.89,-0.89,101.62
38221,30.12,-0.12,101.62
38233,30.60,-0.60,101.62
38245,29.36,0.64,101.62
38257,30.26,-0.26,101.62
38269,29.36,0.64,101.62
38281,30.67,-0.67,101.62
38293,31.55,-1.55,101.11
38305,30.72,-0.72,101.11
38317,29.48,0.52,101.11
38329,29.48,0.52,101.11
38341,29.48,0.52,101.11
38353,32.03,-2.03,101.11
38365,30.31,-0.31,101.11
38377,30.72,-0.72,101.11
38389,30.72,-0.72,101.11
38401,29.43,0.57,101.95
38413,29.41,0.59,101.95
38425,29.43,0.57,101.95
38437,30.67,-0.67,101.95
38449,29.77,0.23,101.95
38461,31.50,-1.50,101.95
38473,30.19,-0.19,101.95
38485,30.60,-0.60,101.95
38497,30.56,-0.56,101.95
38509,29.26,0.74,102.06
38521,31.81,-1.81,102.06
38533,29.20,0.80,102.06
38545,29.61,0.39,102.06
38557,31.28,-1.28,102.06
38569,29.97,0.03,102.06
38581,29.97,0.03,102.06
38593,29.09,0.91,102.06
38605,30.45,-0.45,102.06
38617,32.01,-2.01,100.91
38629,32.01,-2.01,100.91
38641,32.01,-2.01,100.91
38653,32.01,-2.01,100.91
38665,32.01,-2.01,100.91
38677,32.01,-2.01,100.91
38689,29.05,0.95,100.91
38701,29.48,0.52,100.91
38713,29.07,0.93,100.91
38725,30.36,-0.36,101.52
38737,29.95,0.05,101.52
38749,30.36,-0.36,101.52
38761,32.96,-2.96,101.52
38773,29.95,0.05,101.52
38785,29.05,0.95,101.52
38797,29.46,0.54,101.52
38809,29.48,0.52,101.52
38821,29.48,0.52,101.52
38833,29.95,0.05,101.68
38845,30.36,-0.36,101.68
38857,31.19,-1.19,101.68
38869,30.36,-0.36,101.68
38881,30.34,-0.34,101.68
38893,28.64,1.36,101.68
38905,29.48,0.52,101.68
38917,29.07,0.93,101.68
38929,31.19,-1.19,101.68
38941,29.48,0.52,101.88
38953,28.64,1.36,101.88
38965,29.05,0.95,101.88
38977,29.00,1.00,101.88
38989,31.96,-1.96,101.88
39001,31.96,-1.96,101.88
39013,31.96,-1.96,101.88
39025,31.96,-1.96,101.88
39037,31.96,-1.96,101.88
39049,31.96,-1.96,100.84
39061,39.73,-9.73,100.84
39073,29.24,0.76,100.84
39085,28.35,1.65,100.84
39097,29.12,0.88,100.84
39109,29.12,0.88,100.84
39121,29.12,0.88,100.84
39133,29.12,0.88,100.84
39145,29.12,0.88,100.84
39157,29.12,0.88,101.97
39169,29.12,0.88,101.97
39181,29.36,0.64,101.97
39193,30.60,-0.60,101.97
39205,30.12,-0.12,101.97
39217,29.24,0.76,101.97
39229,28.76,1.24,101.97
39241,28.78,1.22,101.97
39253,29.17,0.83,101.97
39265,28.80,1.20,102.15
39277,30.02,-0.02,102.15
39289,29.97,0.03,102.15
39301,29.02,0.98,102.15
39313,31.16,-1.16,102.15
39325,31.16,-1.16,102.15
39337,31.16,-1.16,102.15
39349,31.16,-1.16,102.15
39361,31.16,-1.16,102.15
39373,31.16,-1.16,101.19
39385,38.93,-8.93,101.19
39397,38.93,-8.93,101.19
39409,38.93,-8.93,101.19
39421,38.93,-8.93,101.19
39433,38.93,-8.93,101.19
39445,38.93,-8.93,101.19
39457,38.93,-8.93,101.19
39469,29.83,0.17,101.19
39481,29.43,0.57,101.88
39493,29.43,0.57,101.88
39505,28.59,1.41,101.88
39517,28.59,1.41,101.88
39529,28.61,1.39,101.88
39541,29.49,0.51,101.88
39553,29.92,0.08,101.88
39565,28.61,1.39,101.88
39577,28.22,1.78,101.88
39589,29.07,0.93,102.06
39601,29.05,0.95,102.06
39613,28.17,1.83,102.06
39625,29.88,0.12,102.06
39637,30.31,-0.31,102.06
39649,29.48,0.52,102.06
39661,29.48,0.52,102.06
39673,29.48,0.52,102.06
39685,29.48,0.52,102.06
39697,30.79,-0.79,101.37
39709,30.79,-0.79,101.37
39721,30.79,-0.79,101.37
39733,30.79,-0.79,101.37
39745,30.79,-0.79,101.37
39757,30.79,-0.79,101.37
39769,38.56,-8.56,101.37
39781,28.25,1.75,101.37
39793,30.38,-0.38,101.37
39805,30.45,-0.45,101.48
39817,30.85,-0.85,101.48
39829,28.73,1.27,101.48
39841,30.00,-0.00,101.48
39853,30.00,-0.00,101.48
39865,29.12,0.88,101.48
39877,28.71,1.29,101.48
39889,28.71,1.29,101.48
39901,28.69,1.31,101.48
39913,28.69,1.31,102.21
39925,29.53,0.47,102.21
39937,28.69,1.31,102.21
39949,29.53,0.47,102.21
39961,29.53,0.47,102.21
39973,29.53,0.47,102.21
39985,29.53,0.47,102.21
39997,29.53,0.47,102.21
40009,29.53,0.47,102.21
40021,30.72,-0.72,101.40
40033,28.54,1.46,101.40
40045,28.95,1.05,101.40
40057,31.55,-1.55,101.40
40069,27.69,2.31,101.40
40081,29.00,1.00,101.40
40093,29.00,1.00,101.40
40105,29.05,0.95,101.40
40117,28.17,1.83,101.40
40129,28.64,1.36,102.26
40141,29.07,0.93,102.26
40153,29.61,0.39,102.26
40165,29.95,0.05,102.26
40177,29.07,0.93,102.26
40189,29.54,0.46,102.26
40201,28.66,1.34,102.26
40213,28.66,1.34,102.26
40225,29.05,0.95,102.26
40237,29.95,0.05,101.76
40249,28.24,1.76,101.76
40261,29.54,0.46,101.76
40273,29.54,0.46,101.76
40285,29.54,0.46,101.76
40297,29.54,0.46,101.76
40309,29.54,0.46,101.76
40321,29.54,0.46,101.76
40333,37.31,-7.31,101.76
40345,28.35,1.65,102.45
40357,28.35,1.65,102.45
40369,30.48,-0.48,102.45
40381,38.66,-8.66,102.45
40393,29.60,0.40,102.45
40405,29.95,0.05,102.45
40417,30.06,-0.06,102.45
40429,29.19,0.81,102.45
40441,28.76,1.24,102.45
40453,28.76,1.24,102.36
40465,29.17,0.83,102.36
40477,28.76,1.24,102.36
40489,30.48,-0.48,102.36
40501,29.22,0.78,102.36
40513,29.20,0.80,102.36
40525,27.98,2.02,102.36
40537,29.72,0.28,102.36
40549,28.41,1.59,102.36
40561,28.83,1.17,102.39
40573,29.68,0.32,102.39
40585,29.68,0.32,102.39
40597,29.68,0.32,102.39
40609,29.68,0.32,102.39
40621,29.68,0.32,102.39
40633,29.68,0.32,102.39
40645,30.24,-0.24,102.39
40657,29.00,1.00,102.39
40669,29.00,1.00,102.37
40681,28.17,1.83,102.37
40693,29.41,0.59,102.37
40705,29.00,1.00,102.37
40717,28.58,1.42,102.37
40729,29.53,0.47,102.37
40741,30.26,-0.26,102.37
40753,30.26,-0.26,102.37
40765,30.26,-0.26,102.37
40777,30.26,-0.26,101.88
40789,30.26,-0.26,101.88
40801,30.26,-0.26,101.88
40813,32.84,-2.84,101.88
40825,32.84,-2.84,101.88
40837,32.84,-2.84,101.88
40849,32.84,-2.84,101.88
40861,32.84,-2.84,101.88
40873,32.84,-2.84,101.88
40885,40.61,-10.61,97.41
40897,29.60,0.40,97.41
40909,28.24,1.76,97.41
40921,29.48,0.52,97.41
40933,30.36,-0.36,97.41
40945,29.09,0.91,97.41
40957,30.33,-0.33,97.41
40969,30.33,-0.33,97.41
40981,29.44,0.56,97.41
40993,28.97,1.03,101.90
41005,28.47,1.53,101.90
41017,30.62,-0.62,101.90
41029,28.42,1.58,101.90
41041,28.78,1.22,101.90
41053,29.12,0.88,101.90
41065,30.36,-0.36,101.90
41077,30.36,-0.36,101.90
41089,30.36,-0.36,101.90
41101,30.36,-0.36,101.35
41113,30.36,-0.36,101.35
41125,30.36,-0.36,101.35
41137,28.24,1.76,101.35
41149,28.58,1.42,101.35
41161,28.05,1.95,101.35
41173,29.29,0.71,101.35
41185,28.76,1.24,101.35
41197,29.12,0.88,101.35
41209,27.69,2.31,102.48
41221,28.52,1.48,102.48
41233,27.17,2.83,102.48
41245,29.66,0.34,102.48
41257,29.66,0.34,102.48
41269,29.66,0.34,102.48
41281,29.66,0.34,102.48
41293,29.66,0.34,102.48
41305,29.66,0.34,102.48
41317,37.43,-7.43,98.40
41329,29.32,0.68,98.40
41341,28.01,1.99,98.40
41353,27.54,2.46,98.40
41365,27.61,2.39,98.40
41377,27.18,2.82,98.40
41389,28.01,1.99,98.40
41401,28.01,1.99,98.40
41413,28.01,1.99,98.40
41425,28.01,1.99,102.09
41437,28.01,1.99,102.09
41449,28.01,1.99,102.09
41461,28.01,1.99,102.09
41473,35.78,-5.78,102.09
41485,26.42,3.58,102.09
41497,27.73,2.27,102.09
41509,26.89,3.11,102.09
41521,28.13,1.87,102.09
41533,29.85,0.15,101.40
41545,29.02,0.98,101.40
41557,27.78,2.22,101.40
41569,30.02,-0.02,101.40
41581,27.85,2.15,101.40
41593,28.73,1.27,101.40
41605,30.51,-0.51,101.40
41617,28.37,1.63,101.40
41629,27.54,2.46,101.40
41641,28.85,1.15,101.84
41653,30.12,-0.12,101.84
41665,30.12,-0.12,101.84
41677,30.12,-0.12,101.84
41689,30.12,-0.12,101.84
41701,30.12,-0.12,101.84
41713,30.12,-0.12,101.84
41725,37.89,-7.89,101.84
41737,37.89,-7.89,101.84
41749,37.89,-7.89,98.00
41761,37.89,-7.89,98.00
41773,37.89,-7.89,98.00
41785,37.89,-7.89,98.00
41797,27.59,2.41,98.00
41809,27.52,2.48,98.00
41821,28.00,2.00,98.00
41833,27.96,2.04,98.00
41845,28.83,1.17,98.00
41857,36.60,-6.60,98.17
41869,36.60,-6.60,98.17
41881,36.60,-6.60,98.17
41893,36.60,-6.60,98.17
41905,36.60,-6.60,98.17
41917,36.60,-6.60,98.17
41929,29.44,0.56,98.17
41941,29.02,0.98,98.17
41953,28.54,1.46,98.17
41965,36.31,-6.31,97.97
41977,36.31,-6.31,97.97
41989,36.31,-6.31,97.97
42001,36.31,-6.31,97.97
42013,36.31,-6.31,97.97
42025,36.31,-6.31,97.97
42037,36.31,-6.31,97.97
42049,27.78,2.22,97.97
42061,27.78,2.22,97.97
42073,27.78,2.22,101.33
42085,27.78,2.22,101.33
42097,27.78,2.22,101.33
42109,27.78,2.22,101.33
42121,35.55,-5.55,101.33
42133,26.21,3.79,101.33
42145,26.64,3.36,101.33
42157,27.81,2.19,101.33
42169,27.76,2.24,101.33
42181,26.81,3.19,101.86
42193,26.35,3.65,101.86
42205,26.33,3.67,101.86
42217,26.28,3.72,101.86
42229,25.74,4.26,101.86
42241,26.57,3.43,101.86
42253,27.83,2.17,101.86
42265,25.28,4.72,101.86
42277,26.11,3.89,101.86
42289,26.52,3.48,102.14
42301,26.52,3.48,102.14
42313,26.50,3.50,102.14
42325,27.76,2.24,102.14
42337,26.45,3.55,102.14
42349,27.28,2.72,102.14
42361,27.78,2.22,102.14
42373,26.83,3.17,102.14
42385,27.23,2.77,102.14
42397,29.82,0.18,100.89
42409,25.57,4.43,100.89
42421,25.97,4.03,100.89
42433,28.52,1.48,100.89
42445,27.23,2.77,100.89
42457,26.81,3.19,100.89
42469,26.81,3.19,100.89
42481,26.81,3.19,100.89
42493,26.81,3.19,100.89
42505,26.81,3.19,102.20
42517,26.81,3.19,102.20
42529,34.58,-4.58,102.20
42541,28.64,1.36,102.20
42553,27.37,2.63,102.20
42565,28.19,1.81,102.20
42577,30.96,-0.96,102.20
42589,26.89,3.11,102.20
42601,26.89,3.11,102.20
42613,26.89,3.11,102.32
42625,26.89,3.11,102.32
42637,26.89,3.11,102.32
42649,26.89,3.11,102.32
42661,26.89,3.11,102.32
42673,25.82,4.18,102.32
42685,26.71,3.29,102.32
42697,25.92,4.08,102.32
42709,26.40,3.60,102.32
42721,27.69,2.31,102.13
42733,29.00,1.00,102.13
42745,29.00,1.00,102.13
42757,29.00,1.00,102.13
42769,29.00,1.00,102.13
42781,29.00,1.00,102.13
42793,29.00,1.00,102.13
42805,36.77,-6.77,102.13
42817,28.59,1.41,102.13
42829,28.59,1.41,101.85
42841,28.59,1.41,101.85
42853,28.59,1.41,101.85
42865,28.59,1.41,101.85
42877,28.59,1.41,101.85
42889,27.85,2.15,101.85
42901,28.37,1.63,101.85
42913,28.01,1.99,101.85
42925,27.25,2.75,101.85
42937,27.73,2.27,102.30
42949,27.78,2.22,102.30
42961,27.42,2.58,102.30
42973,27.83,2.17,102.30
42985,29.53,0.47,102.30
42997,29.53,0.47,102.30
43009,29.53,0.47,102.30
43021,29.53,0.47,102.30
43033,29.53,0.47,102.30
43045,29.53,0.47,101.63
43057,37.30,-7.30,101.63
43069,28.52,1.48,101.63
43081,28.12,1.88,101.63
43093,30.29,-0.29,101.63
43105,30.29,-0.29,101.63
43117,30.29,-0.29,101.63
43129,30.29,-0.29,101.63
43141,30.29,-0.29,101.63
43153,30.29,-0.29,101.32
43165,30.29,-0.29,101.32
43177,30.36,-0.36,101.32
43189,31.24,-1.24,101.32
43201,30.84,-0.84,101.32
43213,30.84,-0.84,101.32
43225,27.81,2.19,101.32
43237,27.81,2.19,101.32
43249,29.48,0.52,101.32
43261,30.72,-0.72,101.13
43273,28.10,1.90,101.13
43285,28.10,1.90,101.13
43297,28.10,1.90,101.13
43309,27.64,2.36,101.13
43321,28.00,2.00,101.13
43333,29.24,0.76,101.13
43345,27.93,2.07,101.13
43357,27.88,2.12,101.13
43369,29.12,0.88,101.78
43381,29.05,0.95,101.78
43393,30.70,-0.70,101.78
43405,27.69,2.31,101.78
43417,27.69,2.31,101.78
43429,27.69,2.31,101.78
43441,27.69,2.31,101.78
43453,29.78,0.22,101.78
43465,28.49,1.51,101.78
43477,28.01,1.99,102.30
43489,28.01,1.99,102.30
43501,28.90,1.10,102.30
43513,29.29,0.71,102.30
43525,26.69,3.31,102.30
43537,27.57,2.43,102.30
43549,27.10,2.90,102.30
43561,29.65,0.35,102.30
43573,28.34,1.66,102.30
43585,27.52,2.48,102.61
43597,28.41,1.59,102.61
43609,28.41,1.59,102.61
43621,28.41,1.59,102.61
43633,28.00,2.00,102.61
43645,28.00,2.00,102.61
43657,28.00,2.00,102.61
43669,28.00,2.00,102.61
43681,28.00,2.00,102.61
43693,28.00,2.00,102.53
43705,28.73,1.27,102.53
43717,30.02,-0.02,102.53
43729,29.65,0.35,102.53
43741,28.00,2.00,102.53
43753,28.93,1.07,102.53
43765,28.12,1.88,102.53
43777,29.12,0.88,102.53
43789,27.88,2.12,102.53
43801,28.41,1.59,102.45
43813,28.95,1.05,102.45
43825,29.88,0.12,102.45
43837,38.13,-8.13,102.45
43849,38.13,-8.13,102.45
43861,38.13,-8.13,102.45
43873,38.13,-8.13,102.45
43885,38.13,-8.13,102.45
43897,38.13,-8.13,102.45
43909,38.13,-8.13,98.34
43921,30.58,-0.58,98.34
43933,30.31,-0.31,98.34
43945,30.36,-0.36,98.34
43957,30.48,-0.48,98.34
43969,29.70,0.30,98.34
43981,29.41,0.59,98.34
43993,29.88,0.12,98.34
44005,30.82,-0.82,98.34
44017,29.65,0.35,101.59
44029,30.12,-0.12,101.59
44041,33.61,-3.61,101.59
44053,32.37,-2.37,101.59
44065,40.14,-10.14,101.59
44077,40.14,-10.14,101.59
44089,40.14,-10.14,101.59
44101,40.14,-10.14,101.59
44113,40.14,-10.14,101.59
44125,40.14,-10.14,97.09
44137,30.82,-0.82,97.09
44149,31.65,-1.65,97.09
44161,30.82,-0.82,97.09
44173,31.65,-1.65,97.09
44185,31.65,-1.65,97.09
44197,31.24,-1.24,97.09
44209,30.36,-0.36,97.09
44221,30.34,-0.34,97.09
44233,29.88,0.12,101.01
44245,31.13,-1.13,101.01
44257,31.13,-1.13,101.01
44269,31.13,-1.13,101.01
44281,31.13,-1.13,101.01
44293,31.13,-1.13,101.01
44305,31.13,-1.13,101.01
44317,32.15,-2.15,101.01
44329,32.98,-2.98,101.01
44341,32.98,-2.98,99.68
44353,32.98,-2.98,99.68
44365,32.98,-2.98,99.68
44377,32.98,-2.98,99.68
44389,32.98,-2.98,99.68
44401,30.41,-0.41,99.68
44413,30.84,-0.84,99.68
44425,30.84,-0.84,99.68
44437,30.84,-0.84,99.68
44449,30.84,-0.84,100.46
44461,30.84,-0.84,100.46
44473,30.84,-0.84,100.46
44485,29.24,0.76,100.46
44497,30.50,-0.50,100.46
44509,29.54,0.46,100.46
44521,29.05,0.95,100.46
44533,29.00,1.00,100.46
44545,29.83,0.17,100.46
44557,28.88,1.12,101.26
44569,28.88,1.12,101.26
44581,28.41,1.59,101.26
44593,29.17,0.83,101.26
44605,28.69,1.31,101.26
44617,27.81,2.19,101.26
44629,29.05,0.95,101.26
44641,30.24,-0.24,101.26
44653,37.13,-7.13,101.26
44665,28.47,1.53,101.49
44677,28.88,1.12,101.49
44689,29.72,0.28,101.49
44701,28.81,1.19,101.49
44713,30.06,-0.06,101.49
44725,28.29,1.71,101.49
44737,27.88,2.12,101.49
44749,29.95,0.05,101.49
44761,28.64,1.36,101.49
44773,29.05,0.95,101.32
44785,29.05,0.95,101.32
44797,29.05,0.95,101.32
44809,29.05,0.95,101.32
44821,29.05,0.95,101.32
44833,29.05,0.95,101.32
44845,28.46,1.54,101.32
44857,27.57,2.43,101.32
44869,28.41,1.59,101.32
44881,28.35,1.65,101.66
44893,29.17,0.83,101.66
44905,28.71,1.29,101.66
44917,31.24,-1.24,101.66
44929,28.64,1.36,101.66
44941,28.64,1.36,101.66
44953,28.24,1.76,101.66
44965,27.76,2.24,101.66
44977,27.69,2.31,101.66
44989,27.71,2.29,102.02
45001,28.52,1.48,102.02
45013,28.05,1.95,102.02
