Tiempo, Distancia, Error, Control
28369,31.84,-1.84,101.24
28381,31.84,-1.84,101.24
28393,30.12,-0.12,101.24
28405,31.36,-1.36,101.24
28417,39.13,-9.13,101.24
28429,32.20,-2.20,101.24
28441,32.60,-2.60,101.24
28453,40.38,-10.38,101.24
28465,29.95,0.05,101.42
28477,30.84,-0.84,101.42
28489,29.95,0.05,101.42
28501,31.19,-1.19,101.42
28513,30.72,-0.72,101.42
28525,31.14,-1.14,101.42
28537,31.55,-1.55,101.42
28549,31.92,-1.92,101.42
28561,31.02,-1.02,101.42
28573,30.97,-0.97,99.43
28585,30.50,-0.50,99.43
28597,30.92,-0.92,99.43
28609,31.30,-1.30,99.43
28621,30.84,-0.84,99.43
28633,29.88,0.12,99.43
28645,29.44,0.56,99.43
28657,30.29,-0.29,99.43
28669,29.78,0.22,99.43
28681,30.21,-0.21,101.48
28693,30.14,-0.14,101.48
28705,29.66,0.34,101.48
28717,29.61,0.39,101.48
28729,30.85,-0.85,101.48
28741,28.66,1.34,101.48
28753,29.49,0.51,101.48
28765,29.02,0.98,101.48
28777,30.26,-0.26,101.48
28789,28.97,1.03,102.25
28801,30.68,-0.68,102.25
28813,31.92,-1.92,102.25
28825,31.92,-1.92,102.25
28837,31.92,-1.92,102.25
28849,31.92,-1.92,102.25
28861,31.92,-1.92,102.25
28873,31.92,-1.92,102.25
28885,29.12,0.88,102.25
28897,29.12,0.88,100.75
28909,28.69,1.31,100.75
28921,29.54,0.46,100.75
28933,29.95,0.05,100.75
28945,29.95,0.05,100.75
28957,29.95,0.05,100.75
28969,29.95,0.05,100.75
28981,29.95,0.05,100.75
28993,29.95,0.05,100.75
29005,29.95,0.05,99.86
29017,29.65,0.35,99.86
29029,29.24,0.76,99.86
29041,29.65,0.35,99.86
29053,29.65,0.35,99.86
29065,29.24,0.76,99.86
29077,29.63,0.37,99.86
29089,29.65,0.35,99.86
29101,30.06,-0.06,99.86
29113,30.07,-0.07,100.60
29125,30.48,-0.48,100.60
29137,30.89,-0.89,100.60
29149,28.76,1.24,100.60
29161,29.19,0.81,100.60
29173,29.19,0.81,100.60
29185,30.43,-0.43,100.60
29197,30.43,-0.43,100.60
29209,29.12,0.88,100.60
29221,29.05,0.95,102.03
29233,28.59,1.41,102.03
29245,28.19,1.81,102.03
29257,29.02,0.98,102.03
29269,30.26,-0.26,102.03
29281,29.78,0.22,102.03
29293,28.95,1.05,102.03
29305,28.47,1.53,102.03
29317,28.47,1.53,102.03
29329,28.46,1.54,101.73
29341,28.47,1.53,101.73
29353,28.00,2.00,101.73
29365,29.72,0.28,101.73
29377,30.12,-0.12,101.73
29389,29.29,0.71,101.73
29401,29.31,0.69,101.73
29413,31.02,-1.02,101.73
29425,30.19,-0.19,101.73
29437,28.88,1.12,100.58
29449,31.02,-1.02,100.58
29461,28.88,1.12,100.58
29473,30.19,-0.19,100.58
29485,28.88,1.12,100.58
29497,30.19,-0.19,100.58
29509,28.88,1.12,100.58
29521,30.19,-0.19,100.58
29533,29.29,0.71,100.58
29545,28.47,1.53,101.58
29557,28.88,1.12,101.58
29569,28.47,1.53,101.58
29581,28.47,1.53,101.58
29593,28.88,1.12,101.58
29605,28.88,1.12,101.58
29617,28.81,1.19,101.58
29629,30.14,-0.14,101.58
29641,31.48,-1.48,101.58
29653,30.60,-0.60,98.44
29665,30.19,-0.19,98.44
29677,28.47,1.53,98.44
29689,29.29,0.71,98.44
29701,29.72,0.28,98.44
29713,29.29,0.71,98.44
29725,31.02,-1.02,98.44
29737,30.63,-0.63,98.44
29749,28.90,1.10,98.44
29761,31.04,-1.04,100.14
29773,30.14,-0.14,100.14
29785,29.31,0.69,100.14
29797,28.90,1.10,100.14
29809,29.37,0.62,100.14
29821,28.49,1.51,100.14
29833,29.32,0.68,100.14
29845,39.22,-9.22,100.14
29857,29.73,0.27,100.14
29869,31.87,-1.87,99.52
29881,29.32,0.68,99.52
29893,30.62,-0.62,99.52
29905,30.21,-0.21,99.52
29917,30.62,-0.62,99.52
29929,31.92,-1.92,99.52
29941,30.21,-0.21,99.52
29953,28.90,1.10,99.52
29965,28.90,1.10,99.52
29977,29.36,0.64,103.60
29989,28.95,1.05,103.60
30001,28.95,1.05,103.60
30013,29.83,0.17,103.60
30025,29.41,0.59,103.60
30037,29.41,0.59,103.60
30049,29.83,0.17,103.60
30061,30.72,-0.72,103.60
30073,29.83,0.17,103.60
30085,29.43,0.57,100.84
30097,28.59,1.41,100.84
30109,29.88,0.12,100.84
30121,29.07,0.93,100.84
30133,29.12,0.88,100.84
30145,29.12,0.88,100.84
30157,29.53,0.47,100.84
30169,29.12,0.88,100.84
30181,30.41,-0.41,100.84
30193,28.76,1.24,101.77
30205,30.07,-0.07,101.77
30217,29.24,0.76,101.77
30229,28.81,1.19,101.77
30241,30.07,-0.07,101.77
30253,29.66,0.34,101.77
30265,29.24,0.76,101.77
30277,29.65,0.35,101.77
30289,30.07,-0.07,101.77
30301,28.76,1.24,101.09
30313,28.76,1.24,101.09
30325,30.48,-0.48,101.09
30337,30.48,-0.48,101.09
30349,30.48,-0.48,101.09
30361,30.48,-0.48,101.09
30373,30.48,-0.48,101.09
30385,30.48,-0.48,101.09
30397,30.48,-0.48,101.09
30409,31.14,-1.14,98.06
30421,28.97,1.03,98.06
30433,28.95,1.05,98.06
30445,28.49,1.51,98.06
30457,30.55,-0.55,98.06
30469,31.36,-1.36,98.06
30481,31.36,-1.36,98.06
30493,31.36,-1.36,98.06
30505,31.36,-1.36,98.06
30517,31.36,-1.36,100.30
30529,31.36,-1.36,100.30
30541,28.17,1.83,100.30
30553,31.53,-1.53,100.30
30565,31.96,-1.96,100.30
30577,31.96,-1.96,100.30
30589,31.96,-1.96,100.30
30601,31.96,-1.96,100.30
30613,31.96,-1.96,100.30
30625,31.96,-1.96,99.74
30637,39.73,-9.73,99.74
30649,29.19,0.81,99.74
30661,29.54,0.46,99.74
30673,29.07,0.93,99.74
30685,28.19,1.81,99.74
30697,28.61,1.39,99.74
30709,27.73,2.27,99.74
30721,27.66,2.34,99.74
30733,28.47,1.53,104.81
30745,28.00,2.00,104.81
30757,28.83,1.17,104.81
30769,28.78,1.22,104.81
30781,27.90,2.10,104.81
30793,27.90,2.10,104.81
30805,28.25,1.75,104.81
30817,28.66,1.34,104.81
30829,29.07,0.93,104.81
30841,27.78,2.22,102.01
30853,28.25,1.75,102.01
30865,28.24,1.76,102.01
30877,28.25,1.75,102.01
30889,27.85,2.15,102.01
30901,28.25,1.75,102.01
30913,28.25,1.75,102.01
30925,28.25,1.75,102.01
30937,28.25,1.75,102.01
30949,28.25,1.75,100.70
30961,28.25,1.75,100.70
30973,36.02,-6.02,100.70
30985,29.32,0.68,100.70
30997,30.62,-0.62,100.70
31009,28.95,1.05,100.70
31021,28.95,1.05,100.70
31033,28.95,1.05,100.70
31045,28.95,1.05,100.70
31057,28.95,1.05,100.35
31069,28.95,1.05,100.35
31081,29.24,0.76,100.35
31093,28.83,1.17,100.35
31105,30.53,-0.53,100.35
31117,30.12,-0.12,100.35
31129,28.81,1.19,100.35
31141,29.17,0.83,100.35
31153,27.95,2.05,100.35
31165,30.06,-0.06,99.70
31177,28.76,1.24,99.70
31189,29.19,0.81,99.70
31201,28.71,1.29,99.70
31213,27.81,2.19,99.70
31225,29.12,0.88,99.70
31237,29.05,0.95,99.70
31249,27.76,2.24,99.70
31261,29.43,0.57,99.70
31273,29.83,0.17,101.16
31285,28.46,1.54,101.16
31297,29.73,0.27,101.16
31309,28.37,1.63,101.16
31321,27.88,2.12,101.16
31333,28.24,1.76,101.16
31345,29.53,0.47,101.16
31357,29.53,0.47,101.16
31369,29.53,0.47,101.16
31381,29.53,0.47,101.32
31393,29.53,0.47,101.32
31405,29.53,0.47,101.32
31417,37.30,-7.30,101.32
31429,28.76,1.24,101.32
31441,27.88,2.12,101.32
31453,28.71,1.29,101.32
31465,27.83,2.17,101.32
31477,27.76,2.24,101.32
31489,27.76,2.24,103.27
31501,26.45,3.55,103.27
31513,26.40,3.60,103.27
31525,27.64,2.36,103.27
31537,27.17,2.83,103.27
31549,28.88,1.12,103.27
31561,36.65,-6.65,103.27
31573,27.17,2.83,103.27
31585,28.88,1.12,103.27
31597,36.24,-6.24,90.54
31609,26.76,3.24,90.54
31621,36.65,-6.65,90.54
31633,36.65,-6.65,90.54
31645,36.65,-6.65,90.54
31657,36.65,-6.65,90.54
31669,36.65,-6.65,90.54
31681,36.65,-6.65,90.54
31693,36.65,-6.65,90.54
31705,27.35,2.65,110.90
31717,27.35,2.65,110.90
31729,28.24,1.76,110.90
31741,27.28,2.72,110.90
31753,29.41,0.59,110.90
31765,26.83,3.17,110.90
31777,26.40,3.60,110.90
31789,27.23,2.77,110.90
31801,26.81,3.19,110.90
31813,27.64,2.36,101.07
31825,30.67,-0.67,101.07
31837,27.35,2.65,101.07
31849,27.35,2.65,101.07
31861,27.88,2.12,101.07
31873,28.00,2.00,101.07
31885,27.23,2.77,101.07
31897,29.48,0.52,101.07
31909,27.88,2.12,101.07
31921,30.12,-0.12,98.24
31933,28.90,1.10,98.24
31945,28.90,1.10,98.24
31957,28.90,1.10,98.24
31969,28.90,1.10,98.24
31981,28.90,1.10,98.24
31993,28.90,1.10,98.24
32005,31.84,-1.84,98.24
32017,33.20,-3.20,98.24
32029,29.48,0.52,101.72
32041,28.71,1.29,101.72
32053,28.35,1.65,101.72
32065,28.88,1.12,101.72
32077,30.17,-0.17,101.72
32089,29.37,0.62,101.72
32101,28.95,1.05,101.72
32113,30.74,-0.74,101.72
32125,29.85,0.15,101.72
32137,29.41,0.59,101.13
32149,29.83,0.17,101.13
32161,29.43,0.57,101.13
32173,29.00,1.00,101.13
32185,29.00,1.00,101.13
32197,30.65,-0.65,101.13
32209,30.19,-0.19,101.13
32221,28.88,1.12,101.13
32233,29.72,0.28,101.13
32245,29.65,0.35,100.76
32257,28.81,1.19,100.76
32269,28.76,1.24,100.76
32281,29.60,0.40,100.76
32293,28.71,1.29,100.76
32305,29.05,0.95,100.76
32317,29.05,0.95,100.76
32329,29.00,1.00,100.76
32341,28.93,1.07,100.76
32353,29.32,0.68,101.44
32365,31.86,-1.86,101.44
32377,29.32,0.68,101.44
32389,29.66,0.34,101.44
32401,30.02,-0.02,101.44
32413,28.73,1.27,101.44
32425,29.54,0.46,101.44
32437,29.14,0.86,101.44
32449,29.49,0.51,101.44
32461,29.92,0.08,100.35
32473,29.41,0.59,100.35
32485,28.52,1.48,100.35
32497,28.90,1.10,100.35
32509,29.77,0.23,100.35
32521,29.29,0.71,100.35
32533,29.65,0.35,100.35
32545,28.76,1.24,100.35
32557,27.88,2.12,100.35
32569,28.29,1.71,103.08
32581,28.64,1.36,103.08
32593,27.88,2.12,103.08
32605,27.78,2.22,103.08
32617,28.61,1.39,103.08
32629,28.56,1.44,103.08
32641,28.13,1.87,103.08
32653,28.13,1.87,103.08
32665,27.66,2.34,103.08
32677,28.13,1.87,101.56
32689,28.15,1.85,101.56
32701,30.74,-0.74,101.56
32713,30.74,-0.74,101.56
32725,30.74,-0.74,101.56
32737,30.74,-0.74,101.56
32749,30.74,-0.74,101.56
32761,30.74,-0.74,101.56
32773,38.51,-8.51,101.56
32785,28.35,1.65,101.16
32797,29.65,0.35,101.16
32809,28.81,1.19,101.16
32821,28.83,1.17,101.16
32833,28.35,1.65,101.16
32845,31.43,-1.43,101.16
32857,31.43,-1.43,101.16
32869,31.43,-1.43,101.16
32881,31.43,-1.43,101.16
32893,31.43,-1.43,97.48
32905,31.43,-1.43,97.48
32917,39.20,-9.20,97.48
32929,28.83,1.17,97.48
32941,28.41,1.59,97.48
32953,28.41,1.59,97.48
32965,28.81,1.19,97.48
32977,29.66,0.34,97.48
32989,29.65,0.35,97.48
33001,29.24,0.76,103.55
33013,27.95,2.05,103.55
33025,28.30,1.70,103.55
33037,29.58,0.42,103.55
33049,29.60,0.40,103.55
33061,37.37,-7.37,103.55
33073,37.37,-7.37,103.55
33085,37.37,-7.37,103.55
33097,37.37,-7.37,103.55
33109,37.37,-7.37,90.79
33121,37.37,-7.37,90.79
33133,29.12,0.88,90.79
33145,28.69,1.31,90.79
33157,29.53,0.47,90.79
33169,28.71,1.29,90.79
33181,29.54,0.46,90.79
33193,27.83,2.17,90.79
33205,29.54,0.46,90.79
33217,29.12,0.88,109.91
33229,29.05,0.95,109.91
33241,28.59,1.41,109.91
33253,28.08,1.92,109.91
33265,27.56,2.44,109.91
33277,27.54,2.46,109.91
33289,30.85,-0.85,109.91
33301,28.66,1.34,109.91
33313,28.19,1.81,109.91
33325,28.54,1.46,101.86
33337,28.54,1.46,101.86
33349,28.54,1.46,101.86
33361,28.54,1.46,101.86
33373,28.54,1.46,101.86
33385,28.54,1.46,101.86
33397,36.31,-6.31,101.86
33409,36.31,-6.31,101.86
33421,36.31,-6.31,101.86
33433,36.31,-6.31,91.30
33445,36.31,-6.31,91.30
33457,36.31,-6.31,91.30
33469,36.31,-6.31,91.30
33481,29.00,1.00,91.30
33493,29.05,0.95,91.30
33505,27.83,2.17,91.30
33517,28.24,1.76,91.30
33529,29.94,0.06,91.30
33541,27.81,2.19,110.39
33553,27.81,2.19,110.39
33565,27.78,2.22,110.39
33577,29.49,0.51,110.39
33589,28.19,1.81,110.39
33601,27.73,2.27,110.39
33613,28.13,1.87,110.39
33625,28.54,1.46,110.39
33637,29.85,0.15,110.39
33649,29.85,0.15,98.72
33661,28.56,1.44,98.72
33673,29.49,0.51,98.72
33685,29.97,0.03,98.72
33697,30.04,-0.04,98.72
33709,40.68,-10.68,98.72
33721,40.68,-10.68,98.72
33733,29.85,0.15,98.72
33745,30.38,-0.38,98.72
33757,28.73,1.27,102.35
33769,31.40,-1.40,102.35
33781,31.40,-1.40,102.35
33793,31.40,-1.40,102.35
33805,31.40,-1.40,102.35
33817,31.40,-1.40,102.35
33829,31.40,-1.40,102.35
33841,39.17,-9.17,102.35
33853,30.62,-0.62,102.35
33865,38.85,-8.85,88.19
33877,29.83,0.17,88.19
33889,29.48,0.52,88.19
33901,30.79,-0.79,88.19
33913,29.54,0.46,88.19
33925,30.41,-0.41,88.19
33937,29.60,0.40,88.19
33949,29.14,0.86,88.19
33961,29.14,0.86,88.19
33973,30.40,-0.40,109.67
33985,29.09,0.91,109.67
33997,31.16,-1.16,109.67
34009,28.56,1.44,109.67
34021,28.90,1.10,109.67
34033,28.85,1.15,109.67
34045,29.61,0.39,109.67
34057,29.92,0.08,109.67
34069,29.85,0.15,109.67
34081,30.21,-0.21,100.87
34093,29.26,0.74,100.87
34105,28.83,1.17,100.87
34117,29.24,0.76,100.87
34129,28.78,1.22,100.87
34141,29.26,0.74,100.87
34153,30.12,-0.12,100.87
34165,29.29,0.71,100.87
34177,28.95,1.05,100.87
34189,29.41,0.59,101.69
34201,29.46,0.54,101.69
34213,29.54,0.46,101.69
34225,29.12,0.88,101.69
34237,30.02,-0.02,101.69
34249,28.76,1.24,101.69
34261,31.36,-1.36,101.69
34273,29.65,0.35,101.69
34285,30.12,-0.12,101.69
34297,28.88,1.12,101.52
34309,28.88,1.12,101.52
34321,31.43,-1.43,101.52
34333,29.72,0.28,101.52
34345,28.81,1.19,101.52
34357,28.83,1.17,101.52
34369,29.70,0.30,101.52
34381,28.41,1.59,101.52
34393,29.19,0.81,101.52
34405,30.02,-0.02,99.52
34417,29.61,0.39,99.52
34429,30.00,-0.00,99.52
34441,29.12,0.88,99.52
34453,28.64,1.36,99.52
34465,29.48,0.52,99.52
34477,29.41,0.59,99.52
34489,29.36,0.64,99.52
34501,29.34,0.66,99.52
34513,31.01,-1.01,99.47
34525,28.81,1.19,99.47
34537,30.48,-0.48,99.47
34549,30.00,-0.00,99.47
34561,29.94,0.06,99.47
34573,29.05,0.95,99.47
34585,29.88,0.12,99.47
34597,37.65,-7.65,99.47
34609,30.19,-0.19,99.47
34621,30.19,-0.19,101.55
34633,30.19,-0.19,101.55
34645,30.19,-0.19,101.55
34657,30.19,-0.19,101.55
34669,30.19,-0.19,101.55
34681,37.96,-7.96,101.55
34693,29.41,0.59,101.55
34705,28.12,1.88,101.55
34717,28.47,1.53,101.55
34729,28.41,1.59,102.97
34741,28.41,1.59,102.97
34753,28.41,1.59,102.97
34765,28.41,1.59,102.97
34777,28.41,1.59,102.97
34789,28.41,1.59,102.97
34801,36.18,-6.18,102.97
34813,27.23,2.77,102.97
34825,27.23,2.77,102.97
34837,27.59,2.41,102.14
34849,29.72,0.28,102.14
34861,29.31,0.69,102.14
34873,27.59,2.41,102.14
34885,28.00,2.00,102.14
34897,28.47,1.53,102.14
34909,27.23,2.77,102.14
34921,28.08,1.92,102.14
34933,28.13,1.87,102.14
34945,28.61,1.39,100.01
34957,28.61,1.39,100.01
34969,28.61,1.39,100.01
34981,28.61,1.39,100.01
34993,28.61,1.39,100.01
35005,28.61,1.39,100.01
35017,36.38,-6.38,100.01
35029,27.88,2.12,100.01
35041,31.79,-1.79,100.01
35053,30.60,-0.60,98.57
35065,28.52,1.48,98.57
35077,30.29,-0.29,98.57
35089,29.05,0.95,98.57
35101,29.05,0.95,98.57
35113,29.05,0.95,98.57
35125,29.05,0.95,98.57
35137,29.05,0.95,98.57
35149,29.05,0.95,98.57
35161,36.82,-6.82,92.70
35173,29.36,0.64,92.70
35185,28.97,1.03,92.70
35197,30.67,-0.67,92.70
35209,31.52,-1.52,92.70
35221,30.67,-0.67,92.70
35233,38.44,-8.44,92.70
35245,38.44,-8.44,92.70
35257,38.44,-8.44,92.70
35269,38.44,-8.44,97.14
35281,38.44,-8.44,97.14
35293,38.44,-8.44,97.14
35305,38.44,-8.44,97.14
35317,29.60,0.40,97.14
35329,29.60,0.40,97.14
35341,29.60,0.40,97.14
35353,29.60,0.40,97.14
35365,29.60,0.40,97.14
35377,29.60,0.40,110.04
35389,37.37,-7.37,110.04
35401,27.81,2.19,110.04
35413,27.76,2.24,110.04
35425,28.52,1.48,110.04
35437,28.00,2.00,110.04
35449,30.55,-0.55,110.04
35461,30.55,-0.55,110.04
35473,30.55,-0.55,110.04
35485,30.55,-0.55,99.38
35497,30.55,-0.55,99.38
35509,30.55,-0.55,99.38
35521,29.66,0.34,99.38
35533,28.41,1.59,99.38
35545,28.47,1.53,99.38
35557,29.78,0.22,99.38
35569,29.90,0.10,99.38
35581,30.38,-0.38,99.38
35593,30.38,-0.38,100.60
35605,30.38,-0.38,100.60
35617,30.38,-0.38,100.60
35629,30.38,-0.38,100.60
35641,30.38,-0.38,100.60
35653,28.92,1.08,100.60
35665,28.54,1.46,100.60
35677,29.49,0.51,100.60
35689,29.14,0.86,100.60
35701,29.61,0.39,101.39
35713,29.26,0.74,101.39
35725,30.16,-0.16,101.39
35737,30.21,-0.21,101.39
35749,37.98,-7.98,101.39
35761,31.11,-1.11,101.39
35773,29.85,0.15,101.39
35785,29.44,0.56,101.39
35797,29.85,0.15,101.39
35809,31.14,-1.14,98.62
35821,31.16,-1.16,98.62
35833,29.43,0.57,98.62
35845,30.74,-0.74,98.62
35857,31.57,-1.57,98.62
35869,31.14,-1.14,98.62
35881,32.94,-2.94,98.62
35893,32.94,-2.94,98.62
35905,32.94,-2.94,98.62
35917,32.94,-2.94,97.92
35929,32.94,-2.94,97.92
35941,32.94,-2.94,97.92
35953,28.88,1.12,97.92
35965,30.12,-0.12,97.92
35977,28.83,1.17,97.92
35989,30.55,-0.55,97.92
36001,30.07,-0.07,97.92
36013,30.48,-0.48,97.92
36025,29.17,0.83,104.63
36037,28.69,1.31,104.63
36049,29.07,0.93,104.63
36061,29.05,0.95,104.63
36073,29.41,0.59,104.63
36085,28.93,1.07,104.63
36097,28.52,1.48,104.63
36109,28.52,1.48,104.63
36121,30.62,-0.62,104.63
36133,28.42,1.58,101.57
36145,30.14,-0.14,101.57
36157,28.85,1.15,101.57
36169,30.14,-0.14,101.57
36181,28.85,1.15,101.57
36193,30.14,-0.14,101.57
36205,30.14,-0.14,101.57
36217,30.14,-0.14,101.57
36229,29.78,0.22,101.57
36241,29.31,0.69,99.67
36253,29.32,0.68,99.67
36265,29.73,0.27,99.67
36277,30.19,-0.19,99.67
36289,29.36,0.64,99.67
36301,28.93,1.07,99.67
36313,28.88,1.12,99.67
36325,28.88,1.12,99.67
36337,28.88,1.12,99.67
36349,28.88,1.12,101.17
36361,28.88,1.12,101.17
36373,28.88,1.12,101.17
36385,30.12,-0.12,101.17
36397,28.47,1.53,101.17
36409,28.47,1.53,101.17
36421,29.31,0.69,101.17
36433,28.41,1.59,101.17
36445,29.29,0.71,101.17
36457,28.41,1.59,101.35
36469,28.41,1.59,101.35
36481,29.19,0.81,101.35
36493,29.14,0.86,101.35
36505,28.71,1.29,101.35
36517,29.56,0.44,101.35
36529,30.85,-0.85,101.35
36541,29.09,0.91,101.35
36553,29.09,0.91,101.35
36565,29.49,0.51,99.48
36577,28.59,1.41,99.48
36589,28.59,1.41,99.48
36601,29.00,1.00,99.48
36613,28.05,1.95,99.48
36625,29.36,0.64,99.48
36637,29.72,0.28,99.48
36649,30.12,-0.12,99.48
36661,28.35,1.65,99.48
36673,28.35,1.65,102.12
36685,30.07,-0.07,102.12
36697,29.17,0.83,102.12
36709,27.88,2.12,102.12
36721,28.73,1.27,102.12
36733,29.20,0.80,102.12
36745,27.49,2.51,102.12
36757,28.32,1.68,102.12
36769,28.73,1.27,102.12
36781,28.32,1.68,100.98
36793,28.32,1.68,100.98
36805,29.61,0.39,100.98
36817,28.32,1.68,100.98
36829,30.90,-0.90,100.98
36841,30.09,-0.09,100.98
36853,28.83,1.17,100.98
36865,29.72,0.28,100.98
36877,30.17,-0.17,100.98
36889,29.78,0.22,99.10
36901,28.52,1.48,99.10
36913,28.17,1.83,99.10
36925,28.58,1.42,99.10
36937,30.31,-0.31,99.10
36949,29.05,0.95,99.10
36961,30.36,-0.36,99.10
36973,30.36,-0.36,99.10
36985,30.77,-0.77,99.10
36997,30.36,-0.36,99.92
37009,29.53,0.47,99.92
37021,29.53,0.47,99.92
37033,29.12,0.88,99.92
37045,28.29,1.71,99.92
37057,31.24,-1.24,99.92
37069,27.88,2.12,99.92
37081,27.88,2.12,99.92
37093,28.71,1.29,99.92
37105,29.14,0.86,102.11
37117,29.12,0.88,102.11
37129,29.53,0.47,102.11
37141,30.43,-0.43,102.11
37153,28.29,1.71,102.11
37165,28.29,1.71,102.11
37177,28.29,1.71,102.11
37189,28.69,1.31,102.11
37201,29.60,0.40,102.11
37213,28.76,1.24,101.29
37225,29.19,0.81,101.29
37237,30.89,-0.89,101.29
37249,29.65,0.35,101.29
37261,28.83,1.17,101.29
37273,29.29,0.71,101.29
37285,28.88,1.12,101.29
37297,29.36,0.64,101.29
37309,29.41,0.59,101.29
37321,29.41,0.59,100.09
37333,30.31,-0.31,100.09
37345,29.05,0.95,100.09
37357,29.90,0.10,100.09
37369,31.62,-1.62,100.09
37381,30.74,-0.74,100.09
37393,29.92,0.08,100.09
37405,30.80,-0.80,100.09
37417,29.97,0.03,100.09
37429,29.56,0.44,100.60
37441,29.61,0.39,100.60
37453,29.14,0.86,100.60
37465,29.19,0.81,100.60
37477,31.30,-1.30,100.60
37489,29.60,0.40,100.60
37501,28.71,1.29,100.60
37513,29.12,0.88,100.60
37525,29.17,0.83,100.60
37537,29.17,0.83,101.27
37549,31.30,-1.30,101.27
37561,29.60,0.40,101.27
37573,28.71,1.29,101.27
37585,29.60,0.40,101.27
37597,28.76,1.24,101.27
37609,29.60,0.40,101.27
37621,28.71,1.29,101.27
37633,29.12,0.88,101.27
37645,29.54,0.46,100.39
37657,28.64,1.36,100.39
37669,29.95,0.05,100.39
37681,30.36,-0.36,100.39
37693,31.24,-1.24,100.39
37705,30.79,-0.79,100.39
37717,29.95,0.05,100.39
37729,29.53,0.47,100.39
37741,29.49,0.51,100.39
37753,29.09,0.91,101.39
37765,29.49,0.51,101.39
37777,29.44,0.56,101.39
37789,29.85,0.15,101.39
37801,28.54,1.46,101.39
37813,28.54,1.46,101.39
37825,28.97,1.03,101.39
37837,28.49,1.51,101.39
37849,28.42,1.58,101.39
37861,28.07,1.93,102.23
37873,28.88,1.12,102.23
37885,29.24,0.76,102.23
37897,28.00,2.00,102.23
37909,28.83,1.17,102.23
37921,29.24,0.76,102.23
37933,29.60,0.40,102.23
37945,29.19,0.81,102.23
37957,29.19,0.81,102.23
37969,29.19,0.81,99.73
37981,28.76,1.24,99.73
37993,28.34,1.66,99.73
38005,28.35,1.65,99.73
38017,28.76,1.24,99.73
38029,28.76,1.24,99.73
38041,30.07,-0.07,99.73
38053,30.07,-0.07,99.73
38065,30.07,-0.07,99.73
38077,30.07,-0.07,99.82
38089,30.07,-0.07,99.82
38101,30.07,-0.07,99.82
38113,29.85,0.15,99.82
38125,29.72,0.28,99.82
38137,30.12,-0.12,99.82
38149,30.96,-0.96,99.82
38161,28.81,1.19,99.82
38173,30.96,-0.96,99.82
38185,30.53,-0.53,100.17
38197,30.53,-0.53,100.17
38209,30.53,-0.53,100.17
38221,30.53,-0.53,100.17
38233,30.53,-0.53,100.17
38245,30.53,-0.53,100.17
38257,30.53,-0.53,100.17
38269,29.27,0.73,100.17
38281,28.83,1.17,100.17
38293,28.76,1.24,102.92
38305,29.65,0.35,102.92
38317,29.22,0.78,102.92
38329,29.65,0.35,102.92
38341,29.17,0.83,102.92
38353,29.17,0.83,102.92
38365,28.34,1.66,102.92
38377,29.90,0.10,102.92
38389,29.19,0.81,102.92
38401,29.19,0.81,100.51
38413,30.06,-0.06,100.51
38425,29.20,0.80,100.51
38437,29.66,0.34,100.51
38449,28.81,1.19,100.51
38461,28.41,1.59,100.51
38473,29.29,0.71,100.51
38485,29.72,0.28,100.51
38497,29.29,0.71,100.51
38509,29.29,0.71,100.85
38521,28.95,1.05,100.85
38533,29.78,0.22,100.85
38545,28.90,1.10,100.85
38557,28.54,1.46,100.85
38569,30.19,-0.19,100.85
38581,30.19,-0.19,100.85
38593,29.72,0.28,100.85
38605,28.47,1.53,100.85
38617,28.88,1.12,101.50
38629,28.88,1.12,101.50
38641,29.29,0.71,101.50
38653,28.83,1.17,101.50
38665,28.41,1.59,101.50
38677,31.02,-1.02,101.50
38689,30.12,-0.12,101.50
38701,30.55,-0.55,101.50
38713,28.81,1.19,101.50
38725,29.24,0.76,100.63
38737,30.07,-0.07,100.63
38749,30.07,-0.07,100.63
38761,31.36,-1.36,100.63
38773,28.78,1.22,100.63
38785,29.20,0.80,100.63
38797,30.02,-0.02,100.63
38809,28.73,1.27,100.63
38821,29.14,0.86,100.63
38833,30.36,-0.36,99.58
38845,29.05,0.95,99.58
38857,28.20,1.80,99.58
38869,28.19,1.81,99.58
38881,29.02,0.98,99.58
38893,28.12,1.88,99.58
38905,28.52,1.48,99.58
38917,28.47,1.53,99.58
38929,29.78,0.22,99.58
38941,31.43,-1.43,99.40
38953,39.20,-9.20,99.40
38965,29.68,0.32,99.40
38977,29.68,0.32,99.40
38989,29.26,0.74,99.40
39001,29.26,0.74,99.40
39013,28.78,1.22,99.40
39025,25.18,4.82,99.40
39037,25.18,4.82,99.40
39049,25.18,4.82,108.55
39061,25.18,4.82,108.55
39073,25.18,4.82,108.55
39085,25.18,4.82,108.55
39097,31.19,-1.19,108.55
39109,30.79,-0.79,108.55
39121,28.25,1.75,108.55
39133,29.56,0.44,108.55
39145,28.73,1.27,108.55
39157,28.73,1.27,97.39
39169,30.85,-0.85,97.39
39181,30.85,-0.85,97.39
39193,30.85,-0.85,97.39
39205,30.85,-0.85,97.39
39217,30.85,-0.85,97.39
39229,30.85,-0.85,97.39
39241,30.50,-0.50,97.39
39253,31.43,-1.43,97.39
39265,29.77,0.23,99.89
39277,31.14,-1.14,99.89
39289,29.95,0.05,99.89
39301,30.48,-0.48,99.89
