Tiempo, Distancia, Error, Control
42469,26.69,3.31,93.49
42481,28.29,1.71,93.49
42493,22.64,7.36,93.49
42505,22.64,7.36,103.80
42517,22.64,7.36,103.80
42529,22.64,7.36,103.80
42541,22.64,7.36,103.80
42553,22.64,7.36,103.80
42565,25.75,4.25,103.80
42577,26.52,3.48,103.80
42589,27.23,2.77,103.80
42601,25.82,4.18,103.80
42613,24.44,5.56,103.24
42625,25.62,4.38,103.24
42637,25.57,4.43,103.24
42649,25.09,4.91,103.24
42661,24.97,5.03,103.24
42673,27.11,2.89,103.24
42685,26.18,3.82,103.24
42697,25.28,4.72,103.24
42709,26.54,3.46,103.24
42721,26.11,3.89,102.61
42733,24.38,5.62,102.61
42745,26.09,3.91,102.61
42757,26.99,3.01,102.61
42769,36.06,-6.06,102.61
42781,27.05,2.95,102.61
42793,33.98,-3.98,102.61
42805,33.98,-3.98,102.61
42817,26.69,3.31,102.61
42829,29.29,0.71,100.78
42841,25.09,4.91,100.78
42853,25.21,4.79,100.78
42865,25.69,4.31,100.78
42877,26.57,3.43,100.78
42889,25.81,4.19,100.78
42901,26.76,3.24,100.78
42913,27.22,2.78,100.78
42925,26.45,3.55,100.78
42937,27.81,2.19,101.87
42949,25.26,4.74,101.87
42961,25.81,4.19,101.87
42973,27.17,2.83,101.87
42985,25.91,4.09,101.87
42997,25.97,4.03,101.87
43009,27.74,2.26,101.87
43021,27.74,2.26,101.87
43033,27.74,2.26,101.87
43045,27.74,2.26,102.12
43057,27.74,2.26,102.12
43069,27.74,2.26,102.12
43081,35.51,-5.51,102.12
43093,26.69,3.31,102.12
43105,26.28,3.72,102.12
43117,28.00,2.00,102.12
43129,28.00,2.00,102.12
43141,28.00,2.00,102.12
43153,28.00,2.00,102.15
43165,28.00,2.00,102.15
43177,28.00,2.00,102.15
43189,35.77,-5.77,102.15
43201,35.77,-5.77,102.15
43213,35.77,-5.77,102.15
43225,35.77,-5.77,102.15
43237,35.77,-5.77,102.15
43249,35.77,-5.77,102.15
43261,26.28,3.72,103.52
43273,26.69,3.31,103.52
43285,26.69,3.31,103.52
43297,26.69,3.31,103.52
43309,26.69,3.31,103.52
43321,26.69,3.31,103.52
43333,26.69,3.31,103.52
43345,34.46,-4.46,103.52
43357,26.57,3.43,103.52
43369,27.93,2.07,102.73
43381,27.59,2.41,102.73
43393,27.69,2.31,102.73
43405,28.17,1.83,102.73
43417,28.69,1.31,102.73
43429,28.34,1.66,102.73
43441,27.57,2.43,102.73
43453,28.93,1.07,102.73
43465,28.58,1.42,102.73
43477,27.88,2.12,102.96
43489,28.34,1.66,102.96
43501,27.57,2.43,102.96
43513,28.10,1.90,102.96
43525,28.64,1.36,102.96
43537,28.34,1.66,102.96
43549,30.09,-0.09,102.96
43561,30.21,-0.21,102.96
43573,28.61,1.39,102.96
43585,29.14,0.86,102.29
43597,28.78,1.22,102.29
43609,29.31,0.69,102.29
43621,28.95,1.05,102.29
43633,29.49,0.51,102.29
43645,31.31,-1.31,102.29
43657,30.53,-0.53,102.29
43669,29.31,0.69,102.29
43681,30.77,-0.77,102.29
43693,30.41,-0.41,101.49
43705,31.01,-1.01,101.49
43717,29.78,0.22,101.49
43729,29.92,0.08,101.49
43741,32.16,-2.16,101.49
43753,29.72,0.28,101.49
43765,29.78,0.22,101.49
43777,31.62,-1.62,101.49
43789,31.74,-1.74,101.49
43801,30.97,-0.97,101.06
43813,31.92,-1.92,101.06
43825,30.26,-0.26,101.06
43837,30.38,-0.38,101.06
43849,30.43,-0.43,101.06
43861,30.97,-0.97,101.06
43873,30.56,-0.56,101.06
43885,30.58,-0.58,101.06
43897,31.06,-1.06,101.06
43909,31.48,-1.48,100.62
43921,31.13,-1.13,100.62
43933,30.29,-0.29,100.62
43945,30.72,-0.72,100.62
43957,31.53,-1.53,100.62
43969,31.13,-1.13,100.62
43981,30.70,-0.70,100.62
43993,31.60,-1.60,100.62
44005,31.53,-1.53,100.62
44017,32.37,-2.37,99.87
44029,33.61,-3.61,99.87
44041,41.38,-11.38,99.87
44053,41.38,-11.38,99.87
44065,41.38,-11.38,99.87
44077,41.38,-11.38,99.87
44089,41.38,-11.38,99.87
44101,41.38,-11.38,99.87
44113,30.41,-0.41,99.87
44125,31.24,-1.24,100.43
44137,30.77,-0.77,100.43
44149,32.01,-2.01,100.43
44161,43.13,-13.13,100.43
44173,34.51,-4.51,100.43
44185,34.51,-4.51,100.43
44197,34.51,-4.51,100.43
44209,34.51,-4.51,100.43
44221,34.51,-4.51,100.43
44233,34.51,-4.51,98.06
44245,30.84,-0.84,98.06
44257,30.77,-0.77,98.06
44269,30.77,-0.77,98.06
44281,29.46,0.54,98.06
44293,30.65,-0.65,98.06
44305,29.77,0.23,98.06
44317,30.53,-0.53,98.06
44329,30.53,-0.53,98.06
44341,30.06,-0.06,100.71
44353,29.60,0.40,100.71
44365,30.41,-0.41,100.71
44377,32.08,-2.08,100.71
44389,31.55,-1.55,100.71
44401,30.17,-0.17,100.71
44413,30.17,-0.17,100.71
44425,30.55,-0.55,100.71
44437,30.06,-0.06,100.71
44449,32.18,-2.18,99.24
44461,30.82,-0.82,99.24
44473,29.53,0.47,99.24
44485,29.05,0.95,99.24
44497,29.88,0.12,99.24
44509,29.00,1.00,99.24
44521,31.08,-1.08,99.24
44533,29.70,0.30,99.24
44545,29.22,0.78,99.24
44557,29.65,0.35,100.78
44569,30.89,-0.89,100.78
44581,29.58,0.42,100.78
44593,29.05,0.95,100.78
44605,30.29,-0.29,100.78
44617,32.37,-2.37,100.78
44629,32.37,-2.37,100.78
44641,32.37,-2.37,100.78
44653,32.37,-2.37,100.78
44665,32.37,-2.37,98.94
44677,32.37,-2.37,98.94
44689,40.14,-10.14,98.94
44701,30.79,-0.79,98.94
44713,30.79,-0.79,98.94
44725,30.79,-0.79,98.94
44737,30.79,-0.79,98.94
44749,30.79,-0.79,98.94
44761,30.79,-0.79,98.94
44773,28.85,1.15,101.15
44785,28.83,1.17,101.15
44797,29.66,0.34,101.15
44809,28.37,1.63,101.15
44821,28.76,1.24,101.15
44833,30.06,-0.06,101.15
44845,28.29,1.71,101.15
44857,28.29,1.71,101.15
44869,29.53,0.47,101.15
44881,27.76,2.24,102.01
44893,28.63,1.37,102.01
44905,29.41,0.59,102.01
44917,29.41,0.59,102.01
44929,28.52,1.48,102.01
44941,27.64,2.36,102.01
44953,28.46,1.54,102.01
44965,31.01,-1.01,102.01
44977,27.57,2.43,102.01
44989,28.05,1.95,102.02
45001,29.29,0.71,102.02
45013,27.59,2.41,102.02
45025,28.00,2.00,102.02
45037,30.17,-0.17,102.02
45049,29.77,0.23,102.02
45061,28.52,1.48,102.02
45073,28.12,1.88,102.02
45085,28.17,1.83,102.02
45097,29.07,0.93,101.49
45109,29.12,0.88,101.49
45121,28.35,1.65,101.49
45133,27.57,2.43,101.49
45145,28.88,1.12,101.49
45157,28.10,1.90,101.49
45169,28.17,1.83,101.49
45181,28.59,1.41,101.49
45193,28.64,1.36,101.49
45205,29.53,0.47,101.26
45217,31.30,-1.30,101.26
45229,29.17,0.83,101.26
45241,29.65,0.35,101.26
45253,30.12,-0.12,101.26
45265,28.47,1.53,101.26
45277,28.52,1.48,101.26
45289,29.41,0.59,101.26
45301,30.72,-0.72,101.26
45313,28.95,1.05,101.71
45325,32.40,-2.40,101.71
45337,32.40,-2.40,101.71
45349,32.40,-2.40,101.71
45361,32.40,-2.40,101.71
45373,32.40,-2.40,101.71
45385,32.40,-2.40,101.71
45397,31.96,-1.96,101.71
45409,29.83,0.17,101.71
45421,31.08,-1.08,100.34
45433,31.48,-1.48,100.34
45445,30.17,-0.17,100.34
45457,28.95,1.05,100.34
45469,28.93,1.07,100.34
45481,28.52,1.48,100.34
45493,29.77,0.23,100.34
45505,30.19,-0.19,100.34
45517,30.19,-0.19,100.34
45529,30.19,-0.19,100.85
45541,30.19,-0.19,100.85
45553,30.19,-0.19,100.85
45565,30.19,-0.19,100.85
45577,28.29,1.71,100.85
45589,28.71,1.29,100.85
45601,29.53,0.47,100.85
45613,29.95,0.05,100.85
45625,29.88,0.12,100.85
45637,29.00,1.00,101.65
45649,28.54,1.46,101.65
45661,28.52,1.48,101.65
45673,29.70,0.30,101.65
45685,28.00,2.00,101.65
45697,30.06,-0.06,101.65
45709,28.76,1.24,101.65
45721,28.76,1.24,101.65
45733,28.76,1.24,101.65
45745,28.76,1.24,101.91
45757,28.76,1.24,101.91
45769,28.76,1.24,101.91
45781,28.76,1.24,101.91
45793,28.59,1.41,101.91
45805,28.12,1.88,101.91
45817,28.95,1.05,101.91
45829,27.64,2.36,101.91
45841,27.64,2.36,101.91
45853,27.59,2.41,102.83
45865,29.26,0.74,102.83
45877,29.26,0.74,102.83
45889,29.26,0.74,102.83
45901,29.26,0.74,102.83
45913,29.26,0.74,102.83
45925,29.26,0.74,102.83
45937,37.03,-7.03,102.83
45949,30.43,-0.43,102.83
45961,30.43,-0.43,101.10
45973,30.43,-0.43,101.10
45985,30.43,-0.43,101.10
45997,30.43,-0.43,101.10
46009,30.43,-0.43,101.10
46021,28.42,1.58,101.10
46033,31.45,-1.45,101.10
46045,29.31,0.69,101.10
46057,29.37,0.62,101.10
46069,29.02,0.98,102.03
46081,36.79,-6.79,102.03
46093,36.79,-6.79,102.03
46105,36.79,-6.79,102.03
46117,36.79,-6.79,102.03
46129,36.79,-6.79,102.03
46141,36.79,-6.79,102.03
46153,36.79,-6.79,102.03
46165,28.47,1.53,102.03
46177,30.24,-0.24,101.28
46189,29.00,1.00,101.28
46201,28.17,1.83,101.28
46213,28.22,1.78,101.28
46225,29.12,0.88,101.28
46237,28.29,1.71,101.28
46249,28.76,1.24,101.28
46261,28.76,1.24,101.28
46273,31.36,-1.36,101.28
46285,28.42,1.58,102.51
46297,31.04,-1.04,102.51
46309,31.48,-1.48,102.51
46321,31.48,-1.48,102.51
46333,31.48,-1.48,102.51
46345,31.48,-1.48,102.51
46357,31.48,-1.48,102.51
46369,31.48,-1.48,102.51
46381,31.31,-1.31,102.51
46393,30.77,-0.77,101.04
46405,29.53,0.47,101.04
46417,28.71,1.29,101.04
46429,29.58,0.42,101.04
46441,29.17,0.83,101.04
46453,28.76,1.24,101.04
46465,30.89,-0.89,101.04
46477,29.17,0.83,101.04
46489,30.89,-0.89,101.04
46501,30.50,-0.50,101.16
46513,32.20,-2.20,101.16
46525,29.17,0.83,101.16
46537,29.17,0.83,101.16
46549,29.17,0.83,101.16
46561,29.17,0.83,101.16
46573,29.17,0.83,101.16
46585,29.17,0.83,101.16
46597,30.02,-0.02,101.16
46609,32.60,-2.60,99.65
46621,30.07,-0.07,99.65
46633,30.07,-0.07,99.65
46645,29.19,0.81,99.65
46657,30.07,-0.07,99.65
46669,29.17,0.83,99.65
46681,29.60,0.40,99.65
46693,28.69,1.31,99.65
46705,29.12,0.88,99.65
46717,29.54,0.46,101.52
46729,29.53,0.47,101.52
46741,29.53,0.47,101.52
46753,29.53,0.47,101.52
46765,29.53,0.47,101.52
46777,29.53,0.47,101.52
46789,29.53,0.47,101.52
46801,29.53,0.47,101.52
46813,28.64,1.36,101.52
46825,28.64,1.36,102.19
46837,29.00,1.00,102.19
46849,29.43,0.57,102.19
46861,29.78,0.22,102.19
46873,29.78,0.22,102.19
46885,29.78,0.22,102.19
46897,29.78,0.22,102.19
46909,29.78,0.22,102.19
46921,29.78,0.22,102.19
46933,37.55,-7.55,96.17
46945,30.48,-0.48,96.17
46957,29.19,0.81,96.17
46969,30.07,-0.07,96.17
46981,29.24,0.76,96.17
46993,29.65,0.35,96.17
47005,40.27,-10.27,96.17
47017,29.24,0.76,96.17
47029,28.83,1.17,96.17
47041,28.35,1.65,101.81
47053,29.19,0.81,101.81
47065,28.35,1.65,101.81
47077,28.34,1.66,101.81
47089,28.29,1.71,101.81
47101,28.69,1.31,101.81
47113,28.29,1.71,101.81
47125,27.88,2.12,101.81
47137,29.12,0.88,101.81
47149,29.12,0.88,101.44
47161,28.24,1.76,101.44
47173,28.64,1.36,101.44
47185,29.90,0.10,101.44
47197,28.19,1.81,101.44
47209,29.02,0.98,101.44
47221,30.67,-0.67,101.44
47233,30.67,-0.67,101.44
47245,30.67,-0.67,101.44
47257,30.67,-0.67,100.45
47269,30.67,-0.67,100.45
47281,30.67,-0.67,100.45
47293,38.44,-8.44,100.45
47305,28.97,1.03,100.45
47317,30.21,-0.21,100.45
47329,29.32,0.68,100.45
47341,29.32,0.68,100.45
47353,28.01,1.99,100.45
47365,28.42,1.58,101.94
47377,29.26,0.74,101.94
47389,29.19,0.81,101.94
47401,27.83,2.17,101.94
47413,29.09,0.91,101.94
47425,30.74,-0.74,101.94
47437,28.54,1.46,101.94
47449,38.45,-8.45,101.94
47461,28.85,1.15,101.94
47473,28.41,1.59,102.09
47485,29.19,0.81,102.09
47497,27.40,2.60,102.09
47509,29.48,0.52,102.09
47521,28.95,1.05,102.09
47533,28.47,1.53,102.09
47545,28.05,1.95,102.09
47557,27.10,2.90,102.09
47569,27.93,2.07,102.09
47581,27.86,2.14,102.62
47593,27.40,2.60,102.62
47605,28.24,1.76,102.62
47617,26.52,3.48,102.62
47629,28.17,1.83,102.62
47641,27.28,2.72,102.62
47653,27.28,2.72,102.62
47665,26.88,3.12,102.62
47677,26.47,3.53,102.62
47689,28.17,1.83,102.61
47701,27.76,2.24,102.61
47713,28.64,1.36,102.61
47725,27.81,2.19,102.61
47737,28.75,1.25,102.61
47749,28.81,1.19,102.61
47761,28.83,1.17,102.61
47773,28.05,1.95,102.61
47785,28.61,1.39,102.61
47797,28.20,1.80,102.75
47809,29.14,0.86,102.75
47821,29.68,0.32,102.75
47833,28.85,1.15,102.75
47845,38.85,-8.85,102.75
47857,38.85,-8.85,102.75
47869,38.85,-8.85,102.75
47881,38.85,-8.85,102.75
47893,38.85,-8.85,102.75
47905,38.85,-8.85,95.58
47917,38.85,-8.85,95.58
47929,31.19,-1.19,95.58
47941,31.19,-1.19,95.58
47953,31.19,-1.19,95.58
47965,31.19,-1.19,95.58
47977,31.19,-1.19,95.58
47989,31.19,-1.19,95.58
48001,38.96,-8.96,95.58
48013,29.53,0.47,101.18
48025,30.00,-0.00,101.18
48037,30.48,-0.48,101.18
48049,30.06,-0.06,101.18
48061,38.66,-8.66,101.18
48073,29.19,0.81,101.18
48085,30.48,-0.48,101.18
48097,29.19,0.81,101.18
48109,28.76,1.24,101.18
48121,29.17,0.83,101.47
48133,29.58,0.42,101.47
48145,29.12,0.88,101.47
48157,31.24,-1.24,101.47
48169,29.05,0.95,101.47
48181,29.41,0.59,101.47
48193,29.46,0.54,101.47
48205,29.41,0.59,101.47
48217,30.24,-0.24,101.47
48229,30.65,-0.65,100.53
48241,29.36,0.64,100.53
48253,29.29,0.71,100.53
48265,29.70,0.30,100.53
48277,29.66,0.34,100.53
48289,28.76,1.24,100.53
48301,30.41,-0.41,100.53
48313,30.36,-0.36,100.53
48325,29.48,0.52,100.53
48337,29.48,0.52,101.28
48349,29.88,0.12,101.28
48361,28.58,1.42,101.28
48373,28.93,1.07,101.28
48385,29.36,0.64,101.28
48397,28.46,1.54,101.28
48409,28.88,1.12,101.28
48421,28.83,1.17,101.28
48433,28.76,1.24,101.28
48445,29.19,0.81,101.53
48457,28.69,1.31,101.53
48469,36.47,-6.47,101.53
48481,36.47,-6.47,101.53
48493,36.47,-6.47,101.53
48505,36.47,-6.47,101.53
48517,36.47,-6.47,101.53
48529,36.47,-6.47,101.53
48541,36.47,-6.47,101.53
48553,29.83,0.17,101.16
48565,28.12,1.88,101.16
48577,29.34,0.66,101.16
48589,28.93,1.07,101.16
48601,31.06,-1.06,101.16
48613,37.94,-7.94,101.16
48625,28.88,1.12,101.16
48637,28.00,2.00,101.16
48649,30.45,-0.45,101.16
48661,30.00,-0.00,101.05
48673,27.86,2.14,101.05
48685,28.29,1.71,101.05
48697,27.81,2.19,101.05
48709,29.07,0.93,101.05
48721,28.19,1.81,101.05
48733,28.19,1.81,101.05
48745,27.69,2.31,101.05
48757,28.12,1.88,101.05
48769,28.52,1.48,102.07
48781,27.71,2.29,102.07
48793,27.69,2.31,102.07
48805,29.36,0.64,102.07
48817,28.51,1.49,102.07
48829,27.22,2.78,102.07
48841,28.52,1.48,102.07
48853,28.10,1.90,102.07
48865,27.28,2.72,102.07
48877,27.69,2.31,102.79
48889,27.74,2.26,102.79
48901,29.05,0.95,102.79
48913,29.05,0.95,102.79
48925,30.77,-0.77,102.79
48937,30.77,-0.77,102.79
48949,30.77,-0.77,102.79
48961,30.77,-0.77,102.79
48973,30.77,-0.77,102.79
48985,30.77,-0.77,100.88
48997,38.54,-8.54,100.88
49009,28.19,1.81,100.88
49021,30.43,-0.43,100.88
49033,29.66,0.34,100.88
49045,28.42,1.58,100.88
49057,28.47,1.53,100.88
49069,29.00,1.00,100.88
49081,29.07,0.93,100.88
49093,30.36,-0.36,101.09
49105,29.58,0.42,101.09
49117,29.17,0.83,101.09
49129,29.65,0.35,101.09
49141,29.31,0.69,101.09
49153,30.19,-0.19,101.09
49165,29.00,1.00,101.09
49177,28.58,1.42,101.09
49189,29.41,0.59,101.09
49201,30.72,-0.72,100.81
49213,29.41,0.59,100.81
49225,29.00,1.00,100.81
49237,30.31,-0.31,100.81
49249,29.02,0.98,100.81
49261,30.26,-0.26,100.81
49273,28.56,1.44,100.81
49285,28.95,1.05,100.81
49297,28.49,1.51,100.81
49309,30.19,-0.19,101.10
49321,30.60,-0.60,101.10
49333,30.60,-0.60,101.10
49345,30.60,-0.60,101.10
49357,30.60,-0.60,101.10
49369,30.60,-0.60,101.10
49381,30.60,-0.60,101.10
49393,29.12,0.88,101.10
49405,29.94,0.06,101.10
49417,30.34,-0.34,100.98
49429,30.34,-0.34,100.98
49441,30.34,-0.34,100.98
49453,30.34,-0.34,100.98
49465,30.34,-0.34,100.98
49477,30.34,-0.34,100.98
49489,28.64,1.36,100.98
49501,28.17,1.83,100.98
49513,27.69,2.31,100.98
49525,30.17,-0.17,101.07
49537,28.41,1.59,101.07
49549,27.52,2.48,101.07
49561,28.71,1.29,101.07
49573,28.24,1.76,101.07
49585,28.17,1.83,101.07
49597,27.37,2.63,101.07
49609,27.59,2.41,101.07
49621,27.96,2.04,101.07
49633,27.49,2.51,102.90
49645,28.25,1.75,102.90
49657,28.25,1.75,102.90
49669,28.25,1.75,102.90
49681,28.25,1.75,102.90
49693,28.25,1.75,102.90
49705,28.25,1.75,102.90
49717,29.14,0.86,102.90
49729,29.97,0.03,102.90
49741,29.97,0.03,101.43
49753,29.97,0.03,101.43
49765,29.97,0.03,101.43
49777,29.97,0.03,101.43
49789,29.97,0.03,101.43
49801,28.17,1.83,101.43
49813,27.76,2.24,101.43
49825,28.58,1.42,101.43
49837,26.88,3.12,101.43
49849,27.28,2.72,103.28
49861,28.12,1.88,103.28
49873,27.69,2.31,103.28
49885,27.69,2.31,103.28
49897,27.69,2.31,103.28
49909,27.69,2.31,103.28
49921,27.69,2.31,103.28
49933,27.69,2.31,103.28
49945,35.46,-5.46,103.28
49957,26.93,3.07,103.78
49969,26.93,3.07,103.78
49981,31.60,-1.60,103.78
49993,31.60,-1.60,103.78
50005,31.60,-1.60,103.78
50017,31.60,-1.60,103.78
50029,31.60,-1.60,103.78
50041,31.60,-1.60,103.78
50053,31.60,-1.60,103.78
50065,28.95,1.05,102.67
50077,28.59,1.41,102.67
50089,28.59,1.41,102.67
50101,28.59,1.41,102.67
50113,28.59,1.41,102.67
50125,28.59,1.41,102.67
50137,28.59,1.41,102.67
50149,27.30,2.70,102.67
50161,28.24,1.76,102.67
50173,28.30,1.70,103.21
50185,29.22,0.78,103.21
50197,29.72,0.28,103.21
50209,28.10,1.90,103.21
50221,29.00,1.00,103.21
50233,30.84,-0.84,103.21
50245,30.48,-0.48,103.21
50257,30.94,-0.94,103.21
50269,28.81,1.19,103.21
50281,29.82,0.18,102.33
50293,30.31,-0.31,102.33
50305,30.31,-0.31,102.33
50317,30.31,-0.31,102.33
50329,30.31,-0.31,102.33
50341,30.31,-0.31,102.33
50353,30.31,-0.31,102.33
50365,38.08,-8.08,102.33
50377,29.12,0.88,102.33
50389,31.79,-1.79,100.98
50401,29.65,0.35,100.98
50413,33.08,-3.08,100.98
50425,33.08,-3.08,100.98
50437,33.08,-3.08,100.98
50449,33.08,-3.08,100.98
50461,33.08,-3.08,100.98
50473,33.08,-3.08,100.98
50485,40.85,-10.85,100.98
50497,40.85,-10.85,94.56
50509,40.85,-10.85,94.56
50521,40.85,-10.85,94.56
50533,40.85,-10.85,94.56
50545,40.85,-10.85,94.56
50557,30.96,-0.96,94.56
50569,30.09,-0.09,94.56
50581,30.55,-0.55,94.56
50593,29.65,0.35,94.56
50605,30.89,-0.89,100.43
50617,24.56,5.44,100.43
50629,24.56,5.44,100.43
50641,24.56,5.44,100.43
50653,24.56,5.44,100.43
50665,24.56,5.44,100.43
50677,24.56,5.44,100.43
50689,28.69,1.31,100.43
50701,29.05,0.95,100.43
50713,28.52,1.48,101.98
50725,28.95,1.05,101.98
50737,29.22,0.78,101.98
50749,28.75,1.25,101.98
50761,28.64,1.36,101.98
50773,30.75,-0.75,101.98
50785,30.75,-0.75,101.98
50797,30.75,-0.75,101.98
50809,30.75,-0.75,101.98
50821,30.75,-0.75,100.58
50833,30.75,-0.75,100.58
50845,38.52,-8.52,100.58
50857,28.85,1.15,100.58
50869,28.29,1.71,100.58
50881,29.53,0.47,100.58
50893,27.76,2.24,100.58
50905,26.88,3.12,100.58
50917,28.52,1.48,100.58
50929,29.29,0.71,101.52
50941,27.05,2.95,101.52
50953,28.76,1.24,101.52
50965,28.71,1.29,101.52
50977,28.24,1.76,101.52
50989,26.88,3.12,101.52
51001,28.10,1.90,101.52
51013,29.72,0.28,101.52
51025,27.52,2.48,101.52
51037,29.24,0.76,101.62
51049,29.24,0.76,101.62
51061,29.24,0.76,101.62
51073,29.24,0.76,101.62
51085,29.24,0.76,101.62
51097,29.24,0.76,101.62
51109,26.33,3.67,101.62
51121,26.33,3.67,101.62
51133,27.57,2.43,101.62
51145,30.12,-0.12,101.08
51157,30.12,-0.12,101.08
51169,30.12,-0.12,101.08
51181,30.12,-0.12,101.08
51193,30.12,-0.12,101.08
51205,30.12,-0.12,101.08
51217,26.98,3.02,101.08
51229,26.54,3.46,101.08
51241,27.37,2.63,101.08
51253,27.37,2.63,102.97
51265,27.37,2.63,102.97
51277,27.37,2.63,102.97
51289,27.37,2.63,102.97
51301,27.37,2.63,102.97
51313,28.54,1.46,102.97
51325,27.71,2.29,102.97
51337,25.58,4.42,102.97
51349,26.89,3.11,102.97
51361,27.76,2.24,102.94
51373,26.04,3.96,102.94
51385,25.69,4.31,102.94
51397,26.09,3.91,102.94
51409,29.53,0.47,102.94
51421,29.53,0.47,102.94
51433,29.53,0.47,102.94
51445,29.53,0.47,102.94
51457,29.53,0.47,102.94
51469,29.53,0.47,101.93
51481,26.30,3.70,101.93
51493,26.30,3.70,101.93
51505,27.64,2.36,101.93
51517,26.42,3.58,101.93
51529,26.88,3.12,101.93
51541,27.76,2.24,101.93
51553,26.94,3.06,101.93
51565,28.25,1.75,101.93
51577,26.94,3.06,103.76
51589,28.25,1.75,103.76
51601,35.60,-5.60,103.76
51613,28.25,1.75,103.76
51625,28.25,1.75,103.76
51637,27.42,2.58,103.76
51649,27.42,2.58,103.76
51661,27.83,2.17,103.76
51673,26.94,3.06,103.76
51685,27.42,2.58,103.71
51697,29.97,0.03,103.71
51709,29.97,0.03,103.71
51721,29.97,0.03,103.71
51733,29.97,0.03,103.71
51745,29.97,0.03,103.71
51757,29.97,0.03,103.71
51769,37.74,-7.74,103.71
51781,26.40,3.60,103.71
51793,27.71,2.29,103.76
51805,28.13,1.87,103.76
51817,28.13,1.87,103.76
51829,28.13,1.87,103.76
51841,28.13,1.87,103.76
51853,28.13,1.87,103.76
51865,28.13,1.87,103.76
51877,27.23,2.77,103.76
51889,28.54,1.46,103.76
51901,27.35,2.65,104.22
51913,27.42,2.58,104.22
51925,27.49,2.51,104.22
51937,28.42,1.58,104.22
51949,27.61,2.39,104.22
51961,27.73,2.27,104.22
51973,29.12,0.88,104.22
51985,28.76,1.24,104.22
51997,28.69,1.31,104.22
52009,28.93,1.07,103.37
52021,28.17,1.83,103.37
52033,29.95,0.05,103.37
52045,29.53,0.47,103.37
52057,30.84,-0.84,103.37
52069,30.84,-0.84,103.37
52081,30.84,-0.84,103.37
52093,30.84,-0.84,103.37
52105,30.84,-0.84,103.37
52117,30.84,-0.84,102.16
52129,30.17,-0.17,102.16
52141,29.82,0.18,102.16
52153,29.88,0.12,102.16
52165,30.00,-0.00,102.16
52177,33.08,-3.08,102.16
52189,30.12,-0.12,102.16
52201,30.65,-0.65,102.16
52213,30.72,-0.72,102.16
52225,29.95,0.05,102.69
52237,30.89,-0.89,102.69
52249,38.22,-8.22,102.69
52261,34.03,-4.03,102.69
52273,41.80,-11.80,102.69
52285,31.18,-1.18,102.69
52297,33.37,-3.37,102.69
52309,30.48,-0.48,102.69
52321,31.84,-1.84,102.69
52333,30.60,-0.60,102.25
52345,31.55,-1.55,102.25
52357,38.49,-8.49,102.25
52369,32.50,-2.50,102.25
52381,31.31,-1.31,102.25
52393,31.36,-1.36,102.25
52405,31.43,-1.43,102.25
52417,32.37,-2.37,102.25
52429,30.65,-0.65,102.25
52441,32.44,-2.44,100.92
52453,32.49,-2.49,100.92
52465,31.18,-1.18,100.92
52477,32.08,-2.08,100.92
52489,31.65,-1.65,100.92
52501,33.44,-3.44,100.92
52513,33.91,-3.91,100.92
52525,32.60,-2.60,100.92
52537,31.36,-1.36,100.92
52549,31.36,-1.36,101.44
52561,30.96,-0.96,101.44
52573,31.36,-1.36,101.44
52585,31.77,-1.77,101.44
52597,31.77,-1.77,101.44
52609,32.60,-2.60,101.44
52621,30.84,-0.84,101.44
52633,31.74,-1.74,101.44
52645,31.24,-1.24,101.44
52657,33.37,-3.37,99.93
52669,32.49,-2.49,99.93
52681,31.14,-1.14,99.93
52693,31.48,-1.48,99.93
52705,32.32,-2.32,99.93
52717,32.30,-2.30,99.93
52729,32.67,-2.67,99.93
52741,31.77,-1.77,99.93
52753,31.72,-1.72,99.93
52765,32.49,-2.49,100.22
52777,30.31,-0.31,100.22
52789,31.96,-1.96,100.22
52801,31.48,-1.48,100.22
52813,31.43,-1.43,100.22
52825,31.38,-1.38,100.22
52837,30.07,-0.07,100.22
52849,29.53,0.47,100.22
52861,29.88,0.12,100.22
52873,31.96,-1.96,100.35
52885,30.19,-0.19,100.35
52897,30.96,-0.96,100.35
52909,31.38,-1.38,100.35
52921,31.33,-1.33,100.35
52933,31.69,-1.69,100.35
52945,29.49,0.51,100.35
52957,29.85,0.15,100.35
52969,32.40,-2.40,100.35
52981,31.50,-1.50,100.49
52993,30.14,-0.14,100.49
53005,29.73,0.27,100.49
53017,29.26,0.74,100.49
53029,30.06,-0.06,100.49
53041,30.00,-0.00,100.49
53053,29.53,0.47,100.49
53065,30.36,-0.36,100.49
53077,29.88,0.12,100.49
53089,29.41,0.59,101.79
53101,31.13,-1.13,101.79
53113,31.08,-1.08,101.79
53125,29.29,0.71,101.79
53137,29.72,0.28,101.79
53149,29.72,0.28,101.79
53161,29.72,0.28,101.79
53173,29.72,0.28,101.79
53185,29.72,0.28,101.79
53197,29.72,0.28,101.64
53209,29.72,0.28,101.64
53221,29.77,0.23,101.64
53233,31.01,-1.01,101.64
53245,30.12,-0.12,101.64
53257,29.58,0.42,101.64
53269,29.53,0.47,101.64
53281,29.88,0.12,101.64
53293,30.24,-0.24,101.64
53305,29.29,0.71,101.96
53317,28.83,1.17,101.96
53329,28.34,1.66,101.96
53341,29.53,0.47,101.96
53353,29.44,0.56,101.96
